,benchmark,alignment,threading,modeller,secondary_structure,access_score,sum_scores
Sm,.,0.9608314449691862,0.6351280710925247,0.7477964779732893,0.5733333333333334,0.7272727272727273,0.8174223563794901
protg,.,0.9284292339947903,0.512807109252483,0.5265557205843252,0.6785714285714286,0.9767441860465116,0.8095452253438419
MBD,.,0.9426184374933819,0.5624673288029274,0.4898876542712031,0.7763157894736842,0.85,0.8088712787736101
sh2,.,1.0,0.6803972817564041,0.7744529050647171,0.5882352941176471,0.5757575757575758,0.8079647045106412
UCR_14kD,.,0.7716014739829306,0.6109775222164149,1.0,0.4523809523809524,0.7777777777777778,0.8057019946264695
Fimbrial,.,0.9870549990469938,0.6996340825927881,0.7121591534582647,0.6086956521739131,0.6027397260273972,0.804792470396465
ATP-synt_DE_N,.,0.9457792414070606,0.7157344485101954,0.603236617363611,0.5,0.8333333333333334,0.8002710117280784
GATA,.,0.9092791037506087,0.37658128593831686,0.6426397209331695,0.7121212121212122,0.9491525423728814,0.7971913075822202
fkbp,.,0.9634469175543743,0.8821745948771581,0.6265020380651785,0.4782608695652174,0.6376811594202898,0.7965581960919631
Frataxin_Cyay,.,0.9385363942480781,0.8167276529012034,0.758898786748554,0.4157303370786517,0.6428571428571429,0.7908821718571134
RNA_pol_K,.,0.8985842563374913,0.511866178776791,0.6480423815948957,0.6883116883116883,0.8225806451612904,0.789635001166231
Ribosomal_S5_N,.,0.9396747072153159,0.6049137480397285,0.4782093840100291,0.6176470588235294,0.9259259259259259,0.7885178551256874
MurB_C,.,0.8279770854952455,0.7122843700993216,0.8335603871999734,0.532608695652174,0.6582278481012658,0.7878832049156407
CUB,.,0.9607308498697558,0.7664401463669633,0.7521309663585485,0.44565217391304346,0.6376811594202898,0.7871334228584191
Desulfoferrodox,.,0.964542874690273,0.6697334030318872,0.7418803569265144,0.5053763440860215,0.6794871794871795,0.7865348331260342
GEL,.,0.926597344289375,0.6815473078933609,0.7840923839572073,0.5543478260869565,0.6142857142857143,0.7864793963202785
Ribosomal_L14,.,0.9112062940765369,0.7438578149503418,0.7503916578069016,0.6385542168674698,0.5147058823529411,0.7856808343454675
EFTU_C,Fold,0.9086967110696965,0.7504443282801895,0.8166643472441855,0.48717948717948717,0.5846153846153846,0.7815612545784105
avi,.,0.9025392320887777,0.6423418714061688,0.7179446967216447,0.5287356321839081,0.7532467532467533,0.7805264783681289
STAS,.,0.8903089857896185,0.7233664401463671,0.7555783913965344,0.5764705882352941,0.5873015873015873,0.7761598540286473
Peptidase_S11,.,0.7719403206336432,0.7005750130684789,0.863787759908006,0.6551724137931034,0.5362318840579711,0.7741887154809314
EF_TS,.,0.8531311548317414,0.6131730266596964,0.8473324638350178,0.45121951219512196,0.7619047619047619,0.773837941401607
gln-synt_N,.,0.9301287617272708,0.8335598536330382,0.8395753091136109,0.34408602150537637,0.5753424657534246,0.7723301028306986
MoCF_biosynth,.,0.8298036807217433,0.7973863042341881,0.7263226125327593,0.5357142857142857,0.6268656716417911,0.7698841153759516
L15,.,0.8730648679556958,0.6002090956612649,0.5750967736263056,0.5869565217391305,0.8666666666666667,0.7646589914486789
phycoerythr_ab,.,0.924066583366865,0.3950862519602714,0.5378018637707407,0.6533333333333333,0.9866666666666667,0.762791392630237
hpr,.,0.8969800292255237,0.6989022477783611,0.6789014326154937,0.45569620253164556,0.7647058823529411,0.7621358150141144
PTS_EIIA_2,.,0.871857726762532,0.7291165708311569,0.9114970375384711,0.4731182795698925,0.5070422535211268,0.7611892987866863
hexapep,.,0.9137899997882207,0.765290120230006,0.7373252236692839,0.5222222222222223,0.5538461538461539,0.7611306870359238
Ald_Xan_dh_1,.,0.7746193269658399,0.7553580763199177,0.6646179620697272,0.5802469135802469,0.7166666666666667,0.760773129968224
PBD,.,0.8766386412249306,0.39226346053319366,0.7299095440828345,0.5857142857142857,0.8955223880597015,0.7565256822031031
Hint,.,0.9189203498591669,0.8130684788290645,0.6718855573261276,0.5108695652173914,0.5606060606060606,0.7547844320401811
RING,.,0.9313570808361041,0.49587036069001594,0.4007365206925773,0.7457627118644068,0.8913043478260869,0.7509600885218943
Mur_ligase_C,.,0.8384654482305852,0.8961840041819125,0.6284962637705536,0.5681818181818182,0.5238095238095238,0.7472932648946716
dsrm,.,0.9165060674728392,0.5074751698902253,0.3178406438907859,0.7647058823529411,0.9387755102040817,0.7436487444763941
FYVE,.,0.9195715707660052,0.5254573967590169,0.5097453028478073,0.6461538461538462,0.8431372549019608,0.7431899627560389
RuBisCO_small,.,0.84353755903344,0.6548876110820718,0.6774397334450867,0.5161290322580645,0.75,0.7424222634556861
DMRL_synthase,.,0.7403746373281941,0.7343439623627822,0.9859489883209402,0.44086021505376344,0.5394736842105263,0.7420544499219164
ISP,.,0.9154365827315275,0.8429691583899641,0.5324769493317943,0.43956043956043955,0.7049180327868853,0.7399640768816782
UreE,.,0.9108303860734026,0.6149503397804509,0.8564966926224615,0.4444444444444444,0.6081081081081081,0.739767210732638
PGM_PMM_III,.,0.8702799720451513,0.6858337689492953,0.9572855077872794,0.34782608695652173,0.5733333333333334,0.7396666629184601
HIT,.,0.8717253647895974,0.6340825927862006,0.6935101194321761,0.5714285714285714,0.6619718309859155,0.7389846661914826
Ribosomal_L4,.,0.8353787670217496,0.7330893883951922,0.8487440607505242,0.4175824175824176,0.5972222222222222,0.7387246359837584
Arch_histone,.,0.8019123657849594,0.3836905384213278,0.8856941813141925,0.4117647058823529,0.9482758620689655,0.7384729152535685
E2_N,.,0.8983671827018785,0.7762676424464198,0.7733649258267795,0.34065934065934067,0.6417910447761194,0.7381439906064782
lacI,.,0.8780469726169551,0.42739153162571863,0.6812766693986042,0.5517241379310345,0.8913043478260869,0.7378821616095627
Levi_coat,.,0.919719816175692,0.4955567171981186,0.6216498003858907,0.5591397849462365,0.8333333333333334,0.7377545941643057
Amino_oxidase_D2,.,0.8788305554967281,0.5814950339780457,0.8313599429528318,0.5060240963855421,0.631578947368421,0.7377135022191955
MutS_D2,.,0.843648743090705,0.6340825927862004,0.8402740113765065,0.5444444444444444,0.5641025641025641,0.7366994255749082
PBP,.,0.8312490734661894,0.6961840041819141,0.746638550528899,0.6086956521739131,0.5421686746987951,0.7361003677430185
hemopexin,.,0.8759662424024228,0.7776267642446432,0.6865496100587315,0.5333333333333333,0.5507246376811594,0.7358278316421712
DUF28,.,0.7692454308646943,0.6105593308938848,0.9013894827159551,0.5161290322580645,0.625,0.7351320772943862
ngf,.,0.9241142336771215,0.6855201254573977,0.5791021857225671,0.4943820224719101,0.7368421052631579,0.7342564673855398
DUF101,.,0.8961911518668333,0.61913225300575,0.811011877129425,0.45555555555555555,0.6341463414634146,0.732802372817006
cks,.,0.9347455473432303,0.3988499738630427,0.5497832819166253,0.6774193548387096,0.8548387096774194,0.7326540125366439
C2,.,0.8793017641203753,0.6205959226346052,0.7082588976121723,0.6024096385542169,0.6,0.7307747697625304
Recep_L_domain,.,0.9038840297337937,0.7951907997909043,0.682632588477536,0.5227272727272727,0.5,0.728502349151858
Peptidase_S24,.,0.9212975708930726,0.6074228959749093,0.5189310151702318,0.5747126436781609,0.7794117647058824,0.7275169653311754
NHase_alpha,.,0.7878343463436328,0.6918975431259806,0.714027285239633,0.4117647058823529,0.7941176470588235,0.726725944457175
cytc,.,0.8730860458713653,0.5545216936748566,0.7246197986975227,0.5616438356164384,0.6842105263157895,0.7261479274938759
Bac_DNA_binding,.,0.8727260213049831,0.35075797177208556,0.6840874253935754,0.5972222222222222,0.890625,0.7251608910482367
SAM_PNT,.,0.8177428577479404,0.4602195504443283,0.7501479308066026,0.631578947368421,0.7333333333333333,0.7242728964465618
CH,.,0.7826298735678434,0.6005227391531628,0.938183564972921,0.4625,0.6071428571428571,0.7235155189723939
kazal,.,0.9375251487748575,0.3319393622582326,0.40292166133267726,0.7857142857142857,0.9318181818181818,0.7231225236755559
Ribosomal_L30,.,0.9033598763209724,0.4519602718243599,0.6545198038568852,0.5873015873015873,0.7906976744186046,0.7223518629740452
HSP20,.,0.9369904064042016,0.6826973340303198,0.3634490384475639,0.5494505494505495,0.855072463768116,0.7222853671328267
Plectin,.,0.7297168512674982,0.737794040773655,0.8150103100010739,0.5465116279069767,0.5571428571428572,0.7217353397164127
Isochorismatase,.,0.7184025498210466,0.700888656560377,0.8702210453975849,0.5056179775280899,0.582089552238806,0.7184161718944888
KH,.,0.9529691437768695,0.43836905384213276,0.6120098536124208,0.5238095238095238,0.8478260869565217,0.7175874387180511
toxin,.,0.9731834642834453,0.22111866178776776,0.5875274354927863,0.6229508196721312,0.9629629629629629,0.7149040886388194
Skp1,.,0.831820877189267,0.561421850496602,0.6853668069422582,0.5802469135802469,0.704225352112676,0.7131764636252744
cat3,.,0.7835775852940553,0.5434396236278096,0.7527107098823764,0.4457831325301205,0.8309859154929577,0.7107360440236523
DAP_epimerase,.,0.9002308392807981,0.553267119707267,0.6821514898602442,0.6714285714285714,0.5483870967741935,0.7103536279121019
Rhodanese,.,0.8945498634024439,0.5634082592786194,0.8131681066239927,0.41935483870967744,0.6621621621621622,0.7093078022207066
cytb,.,0.8905419428619835,0.5017250392054368,0.6026629952825998,0.5362318840579711,0.8148148148148148,0.7068370960198098
Clp_N,.,0.8008164086490607,0.5190799790904356,0.9735074092316017,0.43023255813953487,0.6216216216216216,0.7065707372233289
tRNA-synt_1_edit,.,0.8542906457146486,0.592577104025091,0.7702045847598707,0.6373626373626373,0.4878048780487805,0.7054521826142086
DNA_PPF,.,0.9460333763950951,0.486670151594355,0.755521309917021,0.5316455696202531,0.6142857142857143,0.702456254391458
DISIN,.,0.9422107626167433,0.3215891270256136,0.4435803430060805,0.6428571428571429,0.9818181818181818,0.701677759573401
KAS,.,0.6661460429064572,0.8347098797699951,0.8980251845320146,0.3978494623655914,0.5303030303030303,0.6998165608957058
adeno_fiber,.,0.8279082572693196,0.5661265028750658,0.6905354101439306,0.5888888888888889,0.6486486486486487,0.6979909652251769
SIS,.,0.7941665431288252,0.5637219027705181,0.7709828267893014,0.5063291139240507,0.6825396825396826,0.6963722650649219
TIL,.,0.9410830386073402,0.3383167799268163,0.2588380450751272,0.8214285714285714,0.9574468085106383,0.6961399558513369
PX,.,0.8155403545183083,0.5279665446941975,0.7381351646350836,0.550561797752809,0.675,0.692467418046225
Ribosomal_S30AE,.,0.9184120798830979,0.5338212232096196,0.7310107409584462,0.4946236559139785,0.6285714285714286,0.692183998646061
RNA_pol_H,.,0.9194339143141531,0.4553058024046001,0.5847755935111654,0.5205479452054794,0.8214285714285714,0.6903504683087414
WD40,.,0.7382886126347444,0.8408782017773141,0.5487992892264079,0.44565217391304346,0.7230769230769231,0.6885727801260404
uce,.,0.8238526864186027,0.6300052273915323,0.7978113171109835,0.45161290322580644,0.5866666666666667,0.6860724820753462
CASc,.,0.7930388191194222,0.6054364871928908,0.8525173648908136,0.5376344086021505,0.5,0.6855826361499121
MATH,.,0.8955716978334991,0.6448510193413488,0.5653327994031554,0.6236559139784946,0.5569620253164557,0.6847474156353215
Ribosomal_L12,.,0.8983089434337873,0.4453737584945119,0.7670693533055347,0.3939393939393939,0.78,0.6841240434385943
Ribosomal_S8,.,0.9037728456765285,0.6251960271824363,0.6128156226394856,0.47126436781609193,0.6710526315789473,0.6839053991874217
ldh,.,0.6753054914335331,0.6747516989022486,0.8486723190003161,0.40229885057471265,0.6805555555555556,0.6829723535472482
dhfr,.,0.8716353586480018,0.6401463669628861,0.7700538880943523,0.40860215053763443,0.5833333333333334,0.6800768279517719
SpoU_methylase_N,.,0.9720027954848683,0.5983272347098797,0.46372554343474137,0.6,0.6382978723404256,0.6795514289767542
phc,.,0.6882822592600436,0.5090433873497133,0.9699497982229159,0.32894736842105265,0.7761194029850746,0.679547267101445
TFIIS,.,0.9214934666130159,0.29357030841610005,0.31777048123888413,0.76,0.975609756097561,0.6781025452034001
Cys-protease-3C,.,0.9122228340286749,0.8812336644014643,0.5509389089461991,0.4222222222222222,0.5,0.6774256654753255
WW,.,0.9305099642093225,0.19383167799268167,0.31251146978542094,0.8235294117647058,1.0,0.6751148592050831
phoslip,.,0.8124007285202991,0.6430737062205959,0.6767048093963524,0.4835164835164835,0.6438356164383562,0.6747994016420555
Me-amine-deh_L,.,0.8457400622630721,0.6617877679038181,0.6091395987528749,0.5116279069767442,0.6212121212121212,0.6710844268743317
Jacalin,.,0.9063194900357906,0.698693152117094,0.702161745616367,0.3956043956043956,0.5443037974683544,0.6701857381560485
parv,.,0.7834558122789554,0.44025091479351813,0.9205928777227274,0.43243243243243246,0.6666666666666666,0.6688204484305459
C1,.,0.9134829200110125,0.38870883429168823,0.2792931874102235,0.74,0.9210526315789473,0.668501302926909
CBM_20,.,0.9618903407526631,0.7259801359121808,0.23638113245385942,0.5681818181818182,0.75,0.6684627051523466
intb,.,0.9243524852284037,0.625405122843701,0.6926820870684979,0.43333333333333335,0.5606060606060606,0.6662188935689122
TNF,.,0.9274391664372392,0.5686356508102461,0.6618756336680252,0.4939759036144578,0.581081081081081,0.6649693176725242
ghf33,.,0.7508100552743598,0.7323575535807644,0.6610548924496126,0.5540540540540541,0.5333333333333333,0.6644513697398422
myb_DNA-binding,.,0.8346428344522332,0.46659696811291157,0.5719298432356005,0.4909090909090909,0.8636363636363636,0.663007913677876
PA_phosphatase,.,0.7567028103094093,0.8454783063251458,0.6864585292280325,0.5054945054945055,0.4307692307692308,0.6619658566137823
lipase,.,0.5912609330989643,0.8657605854678533,0.6050402985400368,0.5483870967741935,0.6142857142857143,0.66190331433824
Colicin_Pyocin,.,0.809197568775281,0.5159435441714589,0.8792170709728561,0.2948717948717949,0.7101449275362319,0.6562108140969828
FN1,.,0.8905525318198183,0.39811813904861426,0.311474089925925,0.6086956521739131,1.0,0.6560127243393084
kunitz,.,0.9278309578771258,0.42352326189231543,0.3487138483110174,0.5964912280701754,0.9069767441860465,0.6540468591497383
ung,.,0.7315910968042525,0.5754312598013597,0.8762008762377511,0.45555555555555555,0.5641025641025641,0.6538042238534196
FAA_hydrolase,.,0.7564169084478706,0.65405122843701,0.6195972455183899,0.5591397849462365,0.6103896103896104,0.6525861791633133
ATP-synt_g,.,0.5975613630106525,0.5633037114479883,0.9936435249712416,0.34782608695652173,0.691358024691358,0.6503988012768162
VAT-N,.,0.8716459476058367,0.6052273915316272,0.4758603095716956,0.5698924731182796,0.6621621621621622,0.6470987119992586
Elicitin,.,0.7855047756199834,0.4366962885520125,0.8001172295289473,0.4935064935064935,0.6666666666666666,0.6462474787462393
CBD_6,.,0.8931415320104196,0.7856769472033461,0.4385767068398049,0.5111111111111111,0.5507246376811594,0.6450390906289684
7kD_DNA_binding,.,0.8943645566403354,0.5128071092524826,0.44645098776644276,0.5238095238095238,0.8,0.6443724492073273
BChl_A,.,0.6289311505961582,0.5949817041296396,0.5909227697817081,0.611764705882353,0.746268656716418,0.6426812752061623
pilin,.,0.9682490099324423,0.6306325143753267,0.2911281295669265,0.4578313253012048,0.8208955223880597,0.6411497256642503
Phage_integrase,.,0.7952042609966327,0.5006795608991111,0.8911657374501674,0.42391304347826086,0.5555555555555556,0.6403275806251871
Dwarfin,.,0.7925940828903619,0.679038159958183,0.6248521727608018,0.5483870967741935,0.5205479452054794,0.63992038871236
Hpr_kinase,.,0.842701031364493,0.5194981704129649,0.7674642058622504,0.44086021505376344,0.5934065934065934,0.6393684576537154
Transpeptidase,.,0.6455081640864906,0.6768426555148988,0.844730187806548,0.4945054945054945,0.5,0.6384998485921339
Cu_nir,.,0.7310034096444227,0.9819132253005741,0.6284874130220225,0.3888888888888889,0.4246575342465753,0.6360404546403468
msb,.,0.928275694106186,0.5717720857292208,0.5788692589748807,0.421875,0.6538461538461539,0.6359247204396853
formyl_transf,.,0.7896079967809568,0.6681651855724008,0.7184081718220376,0.45454545454545453,0.5211267605633803,0.6348927050565859
SRP19,.,0.8634553887206422,0.5014113957135394,0.6193842037123373,0.4883720930232558,0.6753246753246753,0.6334451632012724
bv,.,0.8644666341938625,0.4397281756403555,0.7466810107277992,0.5294117647058824,0.5662650602409639,0.6329281180551942
e3,.,0.8893136237531502,0.2999477260846837,0.47476092573487993,0.5675675675675675,0.9090909090909091,0.6307519227926857
NTP_transf_2,.,0.5951947309345814,0.5214845791949811,0.9768252312382335,0.43333333333333335,0.6133333333333333,0.6305630794989606
Ribosomal_L1,.,0.7375632690230627,0.4709879769994776,0.7683803558104233,0.5376344086021505,0.6222222222222222,0.6293093075653186
zf-CCHH,.,0.8834473411126876,0.16184004181913217,0.3843577231597566,0.7857142857142857,0.92,0.6287797617195724
rnasemam,.,0.8745843834049852,0.513748039728176,0.5403269784276553,0.5230769230769231,0.6785714285714286,0.6269075628456873
tetR,.,0.7996728012029055,0.37260846837428085,0.7711160948883291,0.3548387096774194,0.8269230769230769,0.6249994280989125
DSBA,.,0.7111755860988161,0.4053319393622582,0.9157889877446668,0.5411764705882353,0.55,0.6243745139433451
cyclo,.,0.8743461318537029,0.5390486147412444,0.5951766656682281,0.5698924731182796,0.5443037974683544,0.6241131208115631
Dala_Dala_ligas_C,.,0.7410946864609584,0.5086251960271831,0.7912016015020071,0.47191011235955055,0.6097560975609756,0.6240464147155688
Fe_hyd_lg_C,.,0.6194805057286261,0.6817564035546283,0.7970786934770656,0.4731182795698925,0.5492957746478874,0.6233578035676772
laminin_G,.,0.9406277134204452,0.4996340825927864,0.6160751154839917,0.5806451612903226,0.4777777777777778,0.6211453205031473
blmb,.,0.8465395285795971,0.647151071615265,0.6796835736530878,0.4782608695652174,0.46153846153846156,0.6205574014715889
Glyco_transf_28,.,0.5804390181918295,0.5794040773653959,0.9603557427755303,0.44086021505376344,0.5487804878048781,0.6193217938409153
SCP2,.,0.9359209216628899,0.5781495033978056,0.6976030252716261,0.3902439024390244,0.5076923076923077,0.6192365972395807
ghf22,.,0.8000116478536182,0.6631468897020383,0.5474855574158048,0.5053763440860215,0.589041095890411,0.6175510064543519
Mur_ligase,.,0.7372403058091023,0.6371144798745435,0.8029574620256343,0.4342105263157895,0.4918032786885246,0.6169078155723223
transketolase_C,.,0.8035112984180097,0.5155253528489283,0.8013473666045252,0.47368421052631576,0.5081967213114754,0.6165145578576667
THAUMATIN,.,0.8068097587835406,0.6226868792472572,0.5078005945461084,0.625,0.5384615384615384,0.6159563496728601
Fz,.,0.8125172070564814,0.6403554626241513,0.6623759933856446,0.43010752688172044,0.5441176470588235,0.6117740154893145
Fe-ADH,.,0.5243598974988881,0.5772085729221126,0.8644396740729399,0.4819277108433735,0.6388888888888888,0.6107922293963948
mthina,.,0.8669232724115291,0.19707266074228955,0.31907926130911946,0.7419354838709677,0.96,0.6101199144523023
HLH,.,0.7961996230331011,0.38724516466283254,0.5463385861843539,0.38461538461538464,0.9672131147540983,0.6088602758361832
TNFR_c6,.,0.94891886740507,0.5249346576058544,0.1639763388494649,0.6823529411764706,0.7605633802816901,0.6085394413309145
S4,.,0.9102479933924903,0.3554626241505482,0.3916745044041393,0.5208333333333334,0.9024390243902439,0.6085065659359847
transcript_fac2,.,0.7029797327347043,0.702143230527969,0.8177837524879206,0.37349397590361444,0.48333333333333334,0.6081643223679023
PK,.,0.487182066541011,0.7459487715629913,0.8249072404025987,0.4835164835164835,0.5333333333333333,0.6063682876230515
Amidase_2,.,0.8622429530485609,0.5550444328280193,0.6453401739871958,0.5121951219512195,0.5,0.6063441186892539
OTCace,.,0.6136565789195028,0.5561944589649764,0.8029897848033096,0.5280898876404494,0.5675675675675675,0.6040002174641643
GBP_PSP,.,0.9043605328363583,0.07882906429691586,0.2557521945591817,0.8260869565217391,1.0,0.6027143674496613
RuvA,.,0.7242105931934179,0.40961840041819114,0.6505404371351557,0.6493506493506493,0.6307692307692307,0.6025144453896637
pot,.,0.9044928948092927,0.388186095138526,0.35791983547589196,0.47058823529411764,0.9423076923076923,0.602145850124083
fbpase,.,0.6496431521209682,0.6652378463146897,0.7169925199380413,0.3924050632911392,0.6307692307692307,0.5990153109217261
MIF,.,0.8761568436434487,0.4383690538421324,0.653270366690898,0.5223880597014925,0.5645161290322581,0.5988865752457831
TyrKc,.,0.623604904805269,0.43836905384213254,0.8313676629889954,0.49333333333333335,0.6666666666666666,0.5983829758033498
Flavoprotein,.,0.791974628857028,0.4237323575535807,0.8499997753196545,0.4246575342465753,0.5606060606060606,0.5975041560544971
Dehydratase_SU,.,0.7145693470848599,0.42540512284370097,0.6647487737936121,0.42045454545454547,0.8227848101265823,0.5963894445239712
oxidored_q6,.,0.6973993519557805,0.5122843700993214,0.7336679540119395,0.4888888888888889,0.6153846153846154,0.5962643929412016
Beta_elim_lyase,.,0.5474491200576039,0.6245687401986421,0.7704804785775187,0.4838709677419355,0.620253164556962,0.5958927766796854
TIR,.,0.7970838010123044,0.4112911657083112,0.6709091287117473,0.6164383561643836,0.5441176470588235,0.5933791467216376
P,.,0.9459274868167475,0.3674856246732879,0.4635680819900592,0.43103448275862066,0.8269230769230769,0.5915626483046729
DNA_polymeraseX,.,0.8183834896969441,0.5256664924202827,0.5702410658297523,0.47058823529411764,0.6486486486486487,0.5910397807348298
Hydrolase,.,0.7529543192359008,0.5366440146366971,0.7710420917133863,0.4520547945205479,0.5172413793103449,0.5897087891203759
dCMP_cyt_deam,.,0.9051441157161313,0.6284370099320441,0.5286820446862791,0.3793103448275862,0.5882352941176471,0.589661428537001
aspg,.,0.8616923272411529,0.3094615786722422,0.5114941639694547,0.6545454545454545,0.6875,0.5877656415848963
int,.,0.8183199559499355,0.5238891792995303,0.6843524019883654,0.5194805194805194,0.47692307692307695,0.5871250788797691
tRNA-synt_2d,.,0.7240570533048137,0.47140616832200755,0.6842953984890154,0.47560975609756095,0.6666666666666666,0.5867803759001902
Peptidase_S21,.,0.7339789067959931,0.5144798745426039,0.8096592332173506,0.45161290322580644,0.5111111111111111,0.5863382303664965
Band_41_M,.,0.7741745907367797,0.46774699424986976,0.7952189835533304,0.35064935064935066,0.6268656716417911,0.5840454609708126
Peptidase_M24,.,0.7807821004256761,0.5964453737584944,0.7008148332462929,0.37209302325581395,0.5641025641025641,0.5838906577233086
Nitroreductase,.,0.773793388254728,0.44129639309984314,0.6803224261406741,0.4027777777777778,0.7142857142857143,0.5832375666792414
GFP,.,0.7765835786441898,0.5254573967590176,0.8056547958731299,0.4945054945054945,0.40963855421686746,0.5830019019590833
fibrinogen_C,.,0.7603930621148267,0.5178254051228444,0.6192593574709426,0.5824175824175825,0.5303030303030303,0.5823935855604809
RNase_U2,.,0.8073497956331138,0.4154730789336122,0.5137987117345613,0.6060606060606061,0.6666666666666666,0.5820787214437079
Dehydratase_MU,.,0.8073815625066181,0.5542080501829582,0.7792309836087354,0.48863636363636365,0.3787878787878788,0.5816695580536343
FN2,.,0.9561987759164743,0.3121798222686875,0.2574083275191811,0.6101694915254238,0.8695652173913043,0.5806603054013378
actin,.,0.5235869035769499,0.5518034500784117,0.8622129505107764,0.6195652173913043,0.4470588235294118,0.5801806259147594
ptpase,.,0.6535716554776679,0.5855723993727137,0.6459428826691066,0.5054945054945055,0.6125,0.5797559406310979
DAO,.,0.6692591965098794,0.7189754312598025,0.6703228348542049,0.4431818181818182,0.5,0.5792585189476519
Histidine_kinase,.,0.8615070204790444,0.4572922111866178,0.5737040479103105,0.45652173913043476,0.6506024096385542,0.5784758406694783
HMG-CoA_red,.,0.5224803574832165,0.5600627286983796,0.7527316475562142,0.4945054945054945,0.6666666666666666,0.5772970961885807
P53,.,0.859521590885025,0.10507056978567687,0.4360799184771979,0.625,0.96875,0.5765466747724375
TIMP,.,0.8332715644126304,0.4387872451646627,0.5107692993617821,0.5591397849462365,0.65,0.5756371237827983
START,.,0.8121360045744298,0.6497647673810777,0.4574993342687249,0.43956043956043955,0.631578947368421,0.575107741050616
leukocidin,.,0.6985376649230183,0.5308938839519076,0.6728364864271188,0.5211267605633803,0.5652173913043478,0.5743934579477102
phero,.,0.8109871026493571,0.22812336644014627,0.42529861504403255,0.5789473684210527,0.9354838709677419,0.5707718861019981
DNA_ligase_N,.,0.6562400728520299,0.6095138525875593,0.6877294499290005,0.3707865168539326,0.6538461538461539,0.5705034600443621
LysR_substrate,.,0.7909157330735508,0.4631468897020389,0.7879862454299116,0.4457831325301205,0.4878048780487805,0.5695846504128046
Haloperoxidase,.,0.6715252334865203,0.5098797699947728,0.8813692454989338,0.45569620253164556,0.453125,0.5680868481762252
PARP,.,0.8777134204451598,0.5984317825405118,0.5016086576618488,0.37777777777777777,0.6125,0.5667660555819596
Ribosomal_L5_NC,.,0.8278129566488067,0.524516466283325,0.5411709187446406,0.40476190476190477,0.6621621621621622,0.5639467234309902
SRP54,.,0.6229907452508524,0.5676947203345535,0.8144992280110049,0.38666666666666666,0.5645161290322581,0.5624431796580495
KSI,.,0.8837703043266482,0.45729221118661706,0.5807607458151482,0.3472222222222222,0.6825396825396826,0.5606707923528992
aminotran_4,.,0.7192655498845804,0.46356508102456806,0.856309150329798,0.3875,0.5142857142857142,0.5567201884355742
planttoxin,.,0.8703805671445817,0.2186095138525875,0.31084440985504336,0.5652173913043478,0.9714285714285714,0.5550728016809072
arginase,.,0.6553506003939092,0.525248301097752,0.7610063956113232,0.43209876543209874,0.5625,0.554970367786885
DEFSN,.,0.8814089667294945,0.21285938316779926,0.2313139083381976,0.7333333333333333,0.875,0.5541222325365226
