,benchmark,alignment,threading,modeller,secondary_structure,solvent_access,co_evolution,sum_scores
laminin_G,.,0.6549787767371497,0.31400456643670055,0.4420198359728899,0.6793478260869565,0.6436781609195402,0.8566346820627894,0.6383898405135114
ptpase,.,0.5931742853366102,0.5460118131731864,0.6137212026990714,0.5653710247349824,0.4959349593495935,0.758654412959299,0.6322380684413419
CASc,.,0.5723524775160704,0.46456048046856685,0.5164880206552405,0.6536796536796536,0.5480769230769231,0.8107144632819592,0.6298198023377186
icd,.,0.6762852680691481,0.6856231697026952,0.6412698939159444,0.6103542234332425,0.4093567251461988,0.5404763088546395,0.6289533799160921
ricin,.,0.6667727421826424,0.4833598054300974,0.5069429460077383,0.6428571428571429,0.5495495495495496,0.6985554954587144,0.6236548297063903
Fapy_DNA_glyco,.,0.6203410409435173,0.4525735841564585,0.5909760223632866,0.5977443609022557,0.5692307692307692,0.6985554954587144,0.6172195107354054
rasgap,.,0.5383609864043827,0.6059587035290714,0.7726047734941381,0.5408163265306123,0.5298013245033113,0.5404763088546395,0.6167345737202259
FAA_hydrolase,.,0.6041359659644467,0.5005459869955912,0.5235174676019522,0.6267605633802817,0.45390070921985815,0.8107144632819592,0.6138159057246978
Glu_syn_central,.,0.3711402791581195,0.8320345460862641,0.7399802763866202,0.5655577299412916,0.2832618025751073,0.6985554954587144,0.6037756225563777
sugbp,.,0.673969557958846,0.6054871693056121,0.5858648559401506,0.5964912280701754,0.484375,0.5404763088546395,0.6024392206279533
ech,.,0.5839555070328067,0.48244155457389465,0.46964654727375116,0.6334661354581673,0.6850393700787402,0.6274735630753034,0.6008347670103837
citrate_synt,.,0.5899871240642915,0.6990867126619438,0.5820922085827425,0.5994318181818182,0.58125,0.4283173410313947,0.6001926758632455
eIF6,.,0.6495150716988891,0.42439320990719304,0.4518568335618878,0.5953488372093023,0.42391304347826086,0.9348704159880585,0.6001001053058647
Pept_C1-like,.,0.5624189134276916,0.6475033503747518,0.7210681021353621,0.5725190839694656,0.4321608040201005,0.5404763088546395,0.59880351202296
Cu_nir,.,0.5993136098150859,0.5241599245545332,0.5756324254872743,0.5805471124620061,0.5510204081632653,0.6274735630753034,0.5925814392765247
PAP2,.,0.7181198196389841,0.8948602769643152,0.12490450528922656,0.5766990291262136,0.38222222222222224,0.758654412959299,0.5916526742377773
Binary_toxA,.,0.5920776276945221,0.3913609966744533,0.5024420607747712,0.6363636363636364,0.7889908256880734,0.5404763088546395,0.5903567857656509
tubulin,.,0.5237029820275437,0.747816052017671,0.3578592536972415,0.6164079822616408,0.4419889502762431,0.758654412959299,0.5885309655673184
NTP_transf_2,.,0.5556774064046764,0.6243361294485624,0.6060011475343715,0.5520231213872833,0.47674418604651164,0.6274735630753034,0.5870880700656601
hexapep,.,0.6401836901550497,0.2650146423785254,0.3180506498594589,0.7544910179640718,0.7654320987654321,0.6985554954587144,0.5869055651205586
Extradiol_dioxy,.,0.7513916291730516,0.49082990023329326,0.5098353997467543,0.516728624535316,0.3548387096774194,0.8107144632819592,0.584351381688087
KAS,.,0.7053369039983941,0.6119149252990596,0.42091788038227723,0.6565349544072948,0.608,0.4283173410313947,0.5832048575849714
aconitase,.,0.7522875593002932,0.8640368293046059,0.3162263111141803,0.5717439293598234,0.3791208791208791,0.5404763088546395,0.5807400945945537
Peptidase_C15,.,0.5841807135128784,0.3824638904055304,0.44181777038454806,0.6804123711340206,0.6263736263736264,0.6985554954587144,0.5772528927064214
CPS,.,0.6304508535815174,0.46923859631708065,0.4510257286827186,0.6356877323420075,0.4962962962962963,0.6985554954587144,0.5660012994058264
Peptidase_S11,.,0.7457125092408093,0.48863354345561205,0.43525496901046423,0.5609756097560976,0.6090909090909091,0.5404763088546395,0.5656172997128845
Peptidase_M17,.,0.6067699026226763,0.6907604109793118,0.5146915921484415,0.5650887573964497,0.4573643410852713,0.5404763088546395,0.563891480050949
serpin,.,0.5724014354465208,0.5779892788008218,0.6679663017529048,0.5558739255014327,0.3687150837988827,0.6274735630753034,0.562255817731295
NiFeSe_Hases,.,0.517010432934979,0.6599369633196087,0.7510661626007002,0.4987012987012987,0.4,0.5404763088546395,0.5611398170165208
ghf6,.,0.6713649960588866,0.626333945500579,0.7372575532035612,0.5710059171597633,0.48175182481751827,0.27023815442731974,0.5579461577339301
Cytidylyl_trans,.,0.6834037511566311,0.3889288727850419,0.5642515530128412,0.6188524590163934,0.6386554621848739,0.4283173410313947,0.5456596721847001
NMT,.,0.6132715157864846,0.5948900580731701,0.4533308950323728,0.5741239892183289,0.4583333333333333,0.6274735630753034,0.5453188024946246
cytochr_c552,.,0.6058837640815248,0.8515163547922882,0.22889221559433898,0.5460251046025104,0.4366812227074236,0.6274735630753034,0.536693697459961
mutT,.,0.5095394527482534,0.16918151585844363,0.24115262931370368,0.7674418604651163,0.8450704225352113,0.758654412959299,0.5348159878807079
lipocalin,.,0.6354641456596347,0.28088549163648036,0.3817291447881251,0.69375,0.5921052631578947,0.6985554954587144,0.531860164024862
OTCace,.,0.701278291564059,0.600511242368598,0.49678324101366433,0.6132075471698113,0.5970149253731343,0.27023815442731974,0.5306654461732799
Fimbrial,.,0.59448635787268,0.24337370328089225,0.32710574476476445,0.6333333333333333,0.8395061728395061,0.6274735630753034,0.5259107821756291
ATP-synt_g,.,0.5525587862349883,0.4457983818930989,0.4227680871534637,0.5813008130081301,0.6285714285714286,0.6274735630753034,0.5235574570074766
NO_synthase,.,0.49138585213725844,0.5983645207723318,0.5801050601129998,0.5944444444444444,0.44970414201183434,0.5404763088546395,0.5221779411418019
arginase,.,0.7072903254233637,0.6071747654737762,0.40342160236196256,0.5912408759124088,0.6571428571428571,0.27023815442731974,0.5159654684917319
lipase,.,0.5862124676265684,0.579168114359461,0.3609393640803437,0.5561797752808989,0.36486486486486486,0.758654412959299,0.505425831728556
Phage_integrase,.,0.6187205334456102,0.2739737926242195,0.42500862125709943,0.7411764705882353,0.8526315789473684,0.27023815442731974,0.49703623214090553
peroxidase,.,0.592332208932864,0.5521045316920712,0.5639135290134777,0.5606060606060606,0.36879432624113473,0.5404763088546395,0.49581868310909405
S_T_dehydratase,.,0.6179861644888548,0.5525264307341136,0.5396783655128992,0.6233766233766234,0.5736434108527132,0.27023815442731974,0.49554980773805213
voltage_CLC,.,0.303294379140005,0.7481759070829495,0.34950418387900467,0.5894736842105263,0.5485714285714286,0.6274735630753034,0.49176253711588575
Plectin,.,0.6390331787894661,0.44246041594283053,0.5052263528849912,0.5542168674698795,0.47619047619047616,0.5404763088546395,0.4886895994374985
Dwarfin,.,0.5684554262522215,0.35284409589518195,0.41334388123520355,0.625,0.6458333333333334,0.5404763088546395,0.4846622364221358
leukocidin,.,0.5051675095590359,0.42544795751229675,0.4863411812221806,0.6175438596491228,0.47794117647058826,0.6274735630753034,0.4825750907364006
Flavin_Reduct,.,0.5049471988720093,0.2736511639450121,0.2500384853068195,0.6144578313253012,0.735632183908046,0.758654412959299,0.48169914773075023
fibrinogen_C,.,0.6196801088824373,0.3646820866630353,0.39608858429834654,0.6363636363636364,0.4778761061946903,0.6274735630753034,0.47643887009690195
Spermine_synth,.,0.6819986585527056,0.5137613540477598,0.5869547545346526,0.590443686006826,0.7076923076923077,0.0,0.4621576824651471
hormone_rec,.,0.6217461335474427,0.5003474462699268,0.6288280163730233,0.6708333333333333,0.6454545454545455,0.0,0.4574421635731148
Ald_Xan_dh_2,.,0.6235722643532412,0.8858639003325575,0.0,0.5730994152046783,0.2818181818181818,0.6985554954587144,0.45595566453327135
Rhodanese,.,0.5762103624355591,0.22896709187472591,0.2877717851655154,0.7101449275362319,0.625,0.6274735630753034,0.4534178458842248
TonB_dep_Rec,.,0.37811188845425125,0.6803866580632415,0.37182004574972166,0.5650485436893203,0.35986159169550175,0.6985554954587144,0.4528013232975018
B_lectin,.,0.5399570149370645,0.16306397974884945,0.23169988914756703,0.6521739130434783,0.7058823529411765,0.758654412959299,0.45198805581191326
tRNA-synt_2b,.,0.6713992666102019,0.509691269171597,0.6231677973181173,0.717607973421927,0.5234899328859061,0.0,0.4498879383869567
biopterin_H,.,0.5544877286947326,0.5218146622325998,0.6732076781368608,0.5517241379310345,0.46511627906976744,0.27023815442731974,0.44685715530976117
tms,.,0.5087708132401827,0.4467166327493042,0.6078272637609625,0.6693227091633466,0.5333333333333333,0.27023815442731974,0.44672588894594517
START,.,0.5156347150893238,0.3339827269568777,0.4678338567038814,0.592964824120603,0.8461538461538461,0.27023815442731974,0.44347622675470655
Arginosuc_synth,.,0.6358166427588773,0.6292624212041594,0.09347291205463054,0.5813333333333334,0.4583333333333333,0.6274735630753034,0.44309047639252336
THAUMATIN,.,0.5531071150560324,0.34455502059861254,0.23759549211073427,0.6666666666666666,0.40594059405940597,0.8107144632819592,0.44063170544509
PA_phosphatase,.,0.6956579211483573,0.5123095249913228,0.05239634357722917,0.7048192771084337,0.41007194244604317,0.6274735630753034,0.4351524089455322
DHHA2,.,0.4960613344952683,0.2370452176502765,0.3635577642378664,0.5873015873015873,0.6911764705882353,0.6274735630753034,0.4351134732859984
TNF,.,0.5517901467269175,0.2093860128058825,0.3369559978261025,0.7278911564625851,0.6352941176470588,0.5404763088546395,0.4348292562666536
Mur_ligase,.,0.6950851133620879,0.5626892341291595,0.4091009577050402,0.5663082437275986,0.49586776859504134,0.27023815442731974,0.4339635809214664
cat3,.,0.6248402747519056,0.40661140616470076,0.4309596286909612,0.6722689075630253,0.8625954198473282,0.0,0.43326743858193806
GATA,.,0.44046470867583487,0.0751228470740078,0.1771960152877764,0.7727272727272727,0.9814814814814815,0.5404763088546395,0.42987735439067226
ENTH,.,0.5495233945470657,0.48435250905843213,0.5805324498217498,0.6291666666666667,0.7421875,0.0,0.4292875850010873
cah,.,0.5785603430971766,0.3993026257011076,0.4218209543452223,0.6007905138339921,0.5566037735849056,0.4283173410313947,0.4291607313515603
Trypan_glycop,.,0.6077980191621339,0.5760535067255775,0.539572510827934,0.5258358662613982,0.4624277456647399,0.27023815442731974,0.4279613088857059
dhfr,.,0.5589037340213554,0.30368044870204874,0.41908249856161106,0.5872093023255814,0.48514851485148514,0.6274735630753034,0.42781344721819026
Hint,.,0.5223370557679786,0.3173673499776733,0.3183573410233478,0.6689655172413793,0.6027397260273972,0.5404763088546395,0.4239229015293155
intb,.,0.5435407354460312,0.21303419864000145,0.31426678924228224,0.6742424242424242,0.59375,0.6274735630753034,0.422562447615882
tcl1_mtcp1,.,0.4181986419070093,0.15034496451084853,0.26767484398205055,0.6454545454545455,0.7857142857142857,0.6985554954587144,0.42243629738408134
Hpr_kinase,.,0.5857326799081549,0.31107609073312054,0.30924693619422605,0.5988700564971752,0.5333333333333333,0.6274735630753034,0.42236366405297177
HSP20,.,0.44877776526630664,0.15925447957512648,0.2578631093189393,0.7008547008547008,0.8461538461538461,0.5404763088546395,0.4180936699613654
RNA_pol_A_bac,.,0.5404416984485232,0.38458579441109014,0.2175361994942158,0.6269230769230769,0.5461538461538461,0.6274735630753034,0.41454490879045547
LysR_substrate,.,0.6273811913422795,0.35213679455999597,0.39262291174546227,0.5982142857142857,0.5405405405405406,0.4283173410313947,0.4131963720803973
DAO,.,0.6902872361779522,0.5438775003722729,0.5884569531561251,0.6309148264984227,0.4772727272727273,0.0,0.41029133957381564
Peptidase_S21,.,0.6369133004009654,0.3619273340944167,0.4612726815361046,0.6666666666666666,0.5333333333333333,0.27023815442731974,0.4101330966236492
UPP_synthetase,.,0.5846996675756523,0.425026058470253,0.4157064186306212,0.6591928251121076,0.5727272727272728,0.27023815442731974,0.4091786488932471
dutpase,.,0.5091233103394254,0.15127562416240933,0.26073555693850325,0.7105263157894737,0.7466666666666667,0.5404763088546395,0.4061412926163296
hemopexin,.,0.6020258791620361,0.3121928823149945,0.42725036556077767,0.6684491978609626,0.4782608695652174,0.4283173410313947,0.4053437235207272
Ala_racemase_N,.,0.6485848710203322,0.44490494862759766,0.45399037841801854,0.6244725738396625,0.47,0.27023815442731974,0.4038553607987961
hormone5,.,0.4164557395829764,0.11933538492083456,0.08693895456944968,0.5176470588235295,0.9583333333333334,0.8107144632819592,0.402899212908918
hemocyan,.,0.4749408832989812,0.7596912691715912,0.5252781952074982,0.556420233463035,0.3210332103321033,0.27023815442731974,0.4022690423129421
Haloperoxidase,.,0.7873903954332041,0.5404154464684672,0.34934810589227683,0.6666666666666666,0.28448275862068967,0.27023815442731974,0.39913703741634987
aakinase,.,0.6391115114781868,0.5126817888519462,0.08639901330215959,0.6153846153846154,0.5040650406504065,0.5404763088546395,0.39899072873154207
int,.,0.6192492790944741,0.3485258351119375,0.46409029196624396,0.6067415730337079,0.5875,0.27023815442731974,0.3983777881108979
blmb,.,0.6696710516653039,0.36860326599494725,0.38769575245690935,0.6919431279620853,0.5057471264367817,0.27023815442731974,0.39753202866150544
planttoxin,.,0.38764399751293716,0.06766516106616528,0.1557386248901578,0.6808510638297872,0.9032258064516129,0.6985554954587144,0.3974565564519125
Nitroreductase,.,0.6312929299852637,0.3591105375490243,0.45212027898363394,0.585,0.864406779661017,0.0,0.3968517468657004
dNK,.,0.642514087644487,0.4545589914131259,0.6105727916510719,0.6061946902654868,0.5752212389380531,0.0,0.3958600857386205
CoA_trans,.,0.7000494475097548,0.5837221422544386,0.5280525788048703,0.6238805970149254,0.4452054794520548,0.0,0.39304225672866583
COX1,.,0.0030207043087874808,0.8127140517198633,0.8214349837329259,0.5153664302600472,0.2995169082125604,0.4283173410313947,0.3928556497880952
OMPdecase,.,0.7950033536182358,0.4366158733310264,0.5244130912708858,0.6271929824561403,0.49557522123893805,0.0,0.39231296776439917
subt,.,0.7517539178583842,0.5592519978160626,0.017802576814658563,0.6557971014492754,0.46534653465346537,0.4283173410313947,0.3921293936393531
Cys-protease-3C,.,0.59314491057834,0.36591055740309875,0.3492712014614527,0.6701570680628273,0.47126436781609193,0.4283173410313947,0.392058866887372
COX3,.,0.39467435632560943,0.5550950513724249,0.6873935295784898,0.6127819548872181,0.6274509803921569,0.0,0.3918274086565175
VAT-N,.,0.5742814199758148,0.26233434258203003,0.31245247246610536,0.6486486486486487,0.8041237113402062,0.27023815442731974,0.3899893858507202
PH,.,0.5078259251824907,0.1559909663969854,0.2642109678198543,0.85,0.8166666666666667,0.27023815442731974,0.3875191331576673
Desulfoferrodox,.,0.4995520349363792,0.18733558346156223,0.24100294269595016,0.5241935483870968,0.7848101265822784,0.6274735630753034,0.3873238650041966
TyrKc,.,0.5863838203831447,0.49064376830298456,0.5724415818002856,0.6287878787878788,0.5766423357664233,0.0,0.3840508241759789
Levi_coat,.,0.5230518415525539,0.18111877698913414,0.2517586333921913,0.6183206106870229,0.8469387755102041,0.4283173410313947,0.38218643194934904
GP120,.,0.4122159828059749,0.3842135305504638,0.36445060822857744,0.6707692307692308,0.47191011235955055,0.5404763088546395,0.38029549160146386
IF4E,.,0.5817230254042701,0.2957636372661025,0.39735878378980155,0.6781609195402298,0.62,0.27023815442731974,0.38002197126234
Endonuclease_3,.,0.6613090371443818,0.45993199980146865,0.4463528059499636,0.5958333333333333,0.40336134453781514,0.27023815442731974,0.37787258688790626
Pep_deformylase,.,0.4820104084560138,0.2923264009530037,0.42680459593888254,0.6358695652173914,0.45918367346938777,0.5404763088546395,0.37774962082245755
Zn_dep_PLPC,.,0.5781588880674836,0.5823571747654833,0.49268209998222706,0.5992366412213741,0.5726495726495726,0.0,0.3737443738423053
glnasn,.,0.7570413743470236,0.5269270859185077,0.3161576700805212,0.5852090032154341,0.36585365853658536,0.27023815442731974,0.37248007359954344
PBP,.,0.5233847554796164,0.28570010423389,0.39646669617411706,0.5444444444444444,0.5116279069767442,0.5404763088546395,0.36579921058522663
Ribosomal_S5_N,.,0.4149967932555555,0.09651561026455781,0.08318070699706842,0.75,0.9148936170212766,0.5404763088546395,0.36509499840208
CUB,.,0.49458280499566726,0.14303618404725582,0.26953698256928077,0.6355140186915887,0.711864406779661,0.5404763088546395,0.3633485091076767
Topoisom_bac,.,0.5870251692720445,0.41209609371123446,0.23707190095329536,0.6413043478260869,0.48026315789473684,0.4283173410313947,0.3602606555395047
RNA_pol_K,.,0.4666865762250499,0.12168064724276854,0.23164927820360326,0.8452380952380952,0.85,0.27023815442731974,0.36005834312115764
cyclo,.,0.5502920340551365,0.31721844443342556,0.37960571644797436,0.7303370786516854,0.8072289156626506,0.0,0.3597781480669755
Peptidase_M24,.,0.635899871240643,0.4861021492033644,0.35775625432800157,0.6411290322580645,0.3786407766990291,0.27023815442731974,0.3546220029703111
tyrosinase,.,0.6200717723260402,0.4854072566635333,0.5996072068849642,0.5902777777777778,0.4732824427480916,0.0,0.35423491687878067
PTS_EIIA_2,.,0.6024126468125939,0.27138035439520186,0.2562643026972012,0.6802721088435374,0.6875,0.27023815442731974,0.35403480648569946
rnasemam,.,0.5032532544784267,0.21599990072964212,0.2652542169845941,0.6532258064516129,0.855072463768116,0.27023815442731974,0.3522981898515038
uce,.,0.5109396495591338,0.247183203454615,0.33604188078776986,0.6870748299319728,0.7088607594936709,0.27023815442731974,0.35136301527473673
Bacteriofer,.,0.49957161810855927,0.37851789348291004,0.49898572945346475,0.7018633540372671,0.6808510638297872,0.0,0.35117329964412447
Flavoprotein,.,0.5157815888806748,0.31090236759816353,0.45989328040019195,0.6890243902439024,0.7816091954022989,0.0,0.3502818476336909
Aldolase_II,.,0.6169727353285321,0.393333995135763,0.4065800353790637,0.6084905660377359,0.4537037037037037,0.27023815442731974,0.3475538685709072
dCMP_cyt_deam,.,0.5161830439103678,0.21809698714449313,0.20327363271551926,0.6030534351145038,0.9384615384615385,0.27023815442731974,0.34754958274859493
Ribosomal_L5_NC,.,0.5310515673881434,0.24156201915918657,0.2925614354742421,0.5069444444444444,0.5483870967741935,0.6274735630753034,0.34709098111105624
PARP,.,0.554130335802445,0.3431156003375285,0.377530677200147,0.4975369458128079,0.42452830188679247,0.5404763088546395,0.3434053566427493
TNFR_c6,.,0.4403129390914387,0.09882364620042926,0.11538094242021364,0.7444444444444445,0.7936507936507936,0.5404763088546395,0.3419434432516559
RNA_pol_H,.,0.4369740082347239,0.10228570010423627,0.2292589723900235,0.6714285714285714,0.75,0.5404763088546395,0.3410220286500459
formyl_transf,.,0.5865894436910363,0.3055293592098169,0.37789700853487906,0.5977011494252874,0.5862068965517241,0.27023815442731974,0.33885753670065777
bv,.,0.6272147343787483,0.32769146771232555,0.4388492253178614,0.7598039215686274,0.57,0.0,0.33864920823780953
Bac_rhodopsin,.,0.4345799654357011,0.5058693602025223,0.2674604116620246,0.62,0.625,0.27023815442731974,0.33850697571984173
tRNA-synt_1_edit,.,0.5648814973293449,0.32163597557950185,0.38065376859413275,0.6507936507936508,0.8043478260869565,0.0,0.3382182730474366
Jacalin,.,0.4919635557165727,0.19921080061548127,0.2149264314666836,0.4782608695652174,0.6388888888888888,0.6985554954587144,0.3380431250852629
psaA_psaB,.,0.0,0.7170546483347473,0.22208628692265966,0.558282208588957,0.5203488372093024,0.6985554954587144,0.3361492949902654
Sm,.,0.4594750730697112,0.11409887328138434,0.25236464106346024,0.654320987654321,0.6923076923076923,0.5404763088546395,0.33501411653360536
GAF,.,0.5723084153786651,0.25816498734303545,0.32684515465874353,0.6714285714285714,0.8823529411764706,0.0,0.33434228540894134
aminotran_4,.,0.6711789559231753,0.45176701245844103,0.4340344444488776,0.57421875,0.5798319327731093,0.0,0.3343184423486707
GroEL,.,0.5922979383815486,0.4817218444433519,0.37075166602472487,0.5294117647058824,0.4649122807017544,0.27023815442731974,0.3337316689975822
CBD_6,.,0.5254507801446217,0.20007941629027182,0.27303304248885657,0.6688311688311688,0.6103896103896104,0.4283173410313947,0.3326143313504195
DUF28,.,0.6545185721909164,0.4433166228222652,0.4328660341266201,0.5967078189300411,0.5748031496062992,0.0,0.33126992623201607
cytc,.,0.5010011896777099,0.12757482503598858,0.17807386414358614,0.7352941176470589,0.6101694915254238,0.5404763088546395,0.327943655292518
Ribosomal_L14,.,0.47345256221329013,0.2009604407604154,0.2601742888500545,0.7063492063492064,0.6197183098591549,0.4283173410313947,0.32669310700665743
MMOB,.,0.49140053951639356,0.1220156847173305,0.1624987692360115,0.6808510638297872,0.9607843137254902,0.27023815442731974,0.32628395206638905
cryst,.,0.5619880836397283,0.255013153323083,0.23682463250242952,0.5813953488372093,0.6224489795918368,0.4283173410313947,0.3256613871498274
GEL,.,0.5784183650988706,0.2084429443589666,0.2770208029038145,0.744,0.873015873015873,0.0,0.3239020305787735
avi,.,0.41363576278903535,0.15378220082394728,0.2404651411427,0.6347826086956522,0.696969696969697,0.5404763088546395,0.3236302341589493
ribonuclease_T2,.,0.4888106649955693,0.34018712463394946,0.41318833271099425,0.7105263157894737,0.7142857142857143,0.0,0.3190971371384065
SCP,.,0.5550017869644615,0.18206184543604942,0.1608811950589272,0.8048780487804879,0.6911764705882353,0.27023815442731974,0.3181428354077802
