,benchmark,alignment,threading,modeller,secondary_structure,access_score,sum_scores
START,.,0.6478701561510744,0.5625071649661881,0.6457728190803517,0.6834862385321101,0.5766423357664233,0.6874494888761238
DNA_ligase_N,.,0.7509274983284321,0.5922561045511954,0.6440475018809869,0.5539033457249071,0.56353591160221,0.6815938485205687
bv,.,0.780252421554647,0.5318697695746937,0.5366713675152799,0.6486486486486487,0.6050420168067226,0.6804910875624728
ATP-sulfurylase,.,0.7514186138707598,0.5428751576292641,0.6839633830224687,0.6173285198555957,0.5025380710659898,0.6782915166079767
Dala_Dala_ligas_C,.,0.7454778909250133,0.4730024074286428,0.6513757428441559,0.6039603960396039,0.6222222222222222,0.6772397296527118
cryst,.,0.6815500316562428,0.5417574229049696,0.4255102999952948,0.6395348837209303,0.801980198019802,0.6743615220315183
Sua5_yciO_yrdC,.,0.8147192653384852,0.4553192708930448,0.4193589438932782,0.6984126984126984,0.7,0.6730890092698936
Isochorismatase,.,0.9816807985657061,0.4869311016852047,0.45017534834410555,0.6059113300492611,0.5581395348837209,0.6705809337484256
Syntaxin,.,0.7058454583646445,0.25117505445374466,0.6256265100235129,0.5645161290322581,0.9347826086956522,0.6701308011361901
DNA_photolyase,.,0.6035632503565026,0.5365126676602157,0.8895225573825123,0.5652173913043478,0.4807692307692308,0.666922270398279
SIS,.,0.8791796595326711,0.3550957239481842,0.5072256392226031,0.6502732240437158,0.6779661016949152,0.6639739839327888
galpha,.,0.5812855393099532,0.5903072337498643,0.8638673199508072,0.5234042553191489,0.5080213903743316,0.6625340235152378
RGS,.,0.6930409519357645,0.34781611830792275,0.5009310237878479,0.625,0.8977272727272727,0.6613383288005859
SRP54M,.,0.7398803571534234,0.2051186518399647,0.39043094565620434,0.78,0.9487179487179487,0.661152968002827
ghf15,.,0.6667751460033255,0.729565516450776,0.6792536312868455,0.6074074074074074,0.37888198757763975,0.6600108225749309
ghf33,.,0.7140760814896778,0.8357216553937983,0.33833451394131836,0.6779026217228464,0.4935064935064935,0.6588292768498777
PGAM,.,0.7710869037827731,0.4630574343689133,0.5206561611980991,0.711864406779661,0.591304347826087,0.6580362510418956
Beta_elim_lyase,.,0.8514760093016102,0.5860082540410485,0.6139871613737874,0.5477941176470589,0.4489795918367347,0.6531310805182934
pilin,.,0.818263581119862,0.26355611601513335,0.2742819442951598,0.8175182481751825,0.8737864077669902,0.6527079432281397
RhoGEF,.,0.6444323473547807,0.5010030952653951,0.6917014913647267,0.6210045662100456,0.5766423357664233,0.646340752448262
E2_N,.,0.6902776873783306,0.3445488937292208,0.6165175366689933,0.6032608695652174,0.7794117647058824,0.6459538097226035
chorismate_bind,.,0.5370555552268304,0.6430413848446719,0.773452658914799,0.5956678700361011,0.48205128205128206,0.6445676263234366
RRF,.,0.7254900800577506,0.3933853032213707,0.601634321892875,0.6073619631901841,0.7016129032258065,0.6436676266481659
Flavoprotein,.,0.7641521156429176,0.43992892353548435,0.596220306198343,0.6265822784810127,0.6,0.6423556218126838
SRP19,.,0.7409750122778886,0.2440387481371098,0.27928636240218974,0.7884615384615384,0.9733333333333334,0.6419578109025558
Pept_C1-like,.,0.5737176263143259,0.6545339905995728,0.6779405556325361,0.5688405797101449,0.5508021390374331,0.6418266061086123
ADP_PFK_GK,.,0.5839304627728503,0.6185085406396977,0.770757548876523,0.5523465703971119,0.5,0.6416794282857495
CODH,.,0.6073975018194944,0.6977817264702626,0.6499045693198188,0.5890909090909091,0.47513812154696133,0.6385366598498077
fbpase,.,0.7171115305645462,0.6878080935458104,0.42346527976524245,0.5646551724137931,0.6231884057971014,0.6369808127136131
eIF6,.,0.8755170026567577,0.5392640146738558,0.41493274311567413,0.5792079207920792,0.6071428571428571,0.6368981140374493
mutT,.,0.7363892948645883,0.4020979020979038,0.25106574421685546,0.7674418604651163,0.8588235294117647,0.6367739188461462
cah,.,0.734821275361976,0.6600940043563094,0.4684818406520237,0.5569620253164557,0.593103448275862,0.6355856064390925
aconitase,.,0.7186795500671587,0.7357847070961937,0.5891599682811427,0.51985559566787,0.4482758620689655,0.6347245836769779
lipase,.,0.6834020697857436,0.6700389774160378,0.6102801170506988,0.59375,0.44571428571428573,0.6304014720326985
cat3,.,0.7241054892516702,0.4184913447208545,0.36271520195734874,0.6528497409326425,0.8428571428571429,0.6293086018733386
MutS_D2,.,0.7240936551422166,0.40123810615614125,0.36000452494449847,0.7013888888888888,0.8105263157894737,0.6274081850585602
tRNA-synt_2d,.,0.7083187872404633,0.6173908059154053,0.48344294425933143,0.6417910447761194,0.544973544973545,0.6267350874486846
GP120,.,0.353816204446075,0.6702682563338392,0.6841425246362886,0.6209386281588448,0.6666666666666666,0.6266922878290861
GFP,.,0.5060975248960079,0.788604837785175,0.5877068168348224,0.5291666666666667,0.582089552238806,0.6255992403245072
Phage_integrase,.,0.8288610261356308,0.3611429554052521,0.41749098788182526,0.6604938271604939,0.7247706422018348,0.6251422440496694
transcript_fac2,.,0.8503162665751497,0.5257938782529008,0.47836883898535915,0.6197183098591549,0.5179856115107914,0.6248514212605639
citrate_synt,.,0.5928592983556505,0.5644846956322431,0.7693793994914104,0.5344827586206896,0.5298013245033113,0.6242584958576937
NHase_alpha,.,0.7219871836594617,0.4486128625472913,0.5532276678395046,0.5469613259668509,0.7122302158273381,0.6202289707173159
int,.,0.8548605646053621,0.4634300126103416,0.49876017276158235,0.6201117318435754,0.5454545454545454,0.6200260732057019
Peptidase_M17,.,0.6851298497659806,0.8053135389201089,0.4494719477182754,0.5595667870036101,0.48226950354609927,0.6195895364029742
PX,.,0.6918752921545772,0.2843631778058023,0.41994304267930244,0.7615384615384615,0.8235294117647058,0.6193361892758307
ech,.,0.7033602953793721,0.5382322595437428,0.6426477152105907,0.5458715596330275,0.5510204081632653,0.6192770959086162
CPS,.,0.8128435589900771,0.6340421873208855,0.404836386510766,0.5887445887445888,0.5390070921985816,0.6184405314138357
Amidase_2,.,0.8078613989100786,0.35509572394818395,0.40692419568652893,0.6433566433566433,0.7613636363636364,0.6159828233172869
Amino_oxidase_D2,.,0.7171292817287268,0.26997592571363166,0.3739221826096228,0.7589285714285714,0.8536585365853658,0.6154848970347473
hormone,.,0.6635207659035639,0.4457755359394751,0.5924641598064062,0.5617977528089888,0.7053571428571429,0.6131144936177914
LysR_substrate,.,0.7876546570179229,0.49088616301731514,0.558240827193956,0.5204081632653061,0.6097560975609756,0.6121210376853797
KAS,.,0.8111394472287475,0.6883526309755932,0.3213002238622673,0.5914396887159533,0.547945205479452,0.6087066735673345
Peptidase_M16,.,0.6586806151370095,0.5887022813252397,0.5749174006077001,0.5864978902953587,0.55,0.6080110554587419
hemopexin,.,0.6529647402708829,0.5134128166915104,0.5173105836433778,0.5828877005347594,0.6842105263157895,0.6039696261214916
Band_41_M,.,0.6971828902445519,0.26590622492261945,0.47090953326918766,0.7,0.8133333333333334,0.60222711869937
alk_phosphatase,.,0.6628048022816164,0.6707268141694506,0.5153279931865753,0.6064981949458483,0.48947368421052634,0.60096578659452
Egg_lysin,.,0.678970195795341,0.28378998051129345,0.5784350512366598,0.6456692913385826,0.75,0.5969469810924404
Ribosomal_L22,.,0.6709111672573861,0.23194428522297528,0.3499328003114906,0.8173076923076923,0.8666666666666667,0.5968955757423944
BIR,.,0.7367857375312865,0.2285051014559226,0.29505187660552973,0.7752808988764045,0.8983050847457628,0.5954660556765232
Cu_nir,.,0.6606864966894079,0.6777484810271796,0.46945632786454994,0.6177606177606177,0.4970414201183432,0.5897985672809112
Bacteriofer,.,0.7309988580084378,0.39966181359624203,0.5519048796880605,0.5802469135802469,0.6597938144329897,0.5897546492160161
DMRL_synthase,.,0.7460163429051556,0.4600481485727399,0.3448307176499383,0.7777777777777778,0.5932203389830508,0.5893950117192229
NTP_transf_2,.,0.6823606681538198,0.5630803622606999,0.6604636724548832,0.5270758122743683,0.4869109947643979,0.5883852289328843
RuvA,.,0.8130684070696971,0.4138771065000602,0.4333983045433335,0.5586592178770949,0.7007874015748031,0.5883342446699386
fusion_gly,.,0.6824967604125372,0.07070388627765699,0.3515295348404539,0.8125,1.0,0.58704276608385
Dehydratase_MU,.,0.6778577895066952,0.44869884214146666,0.5447811947062142,0.6071428571428571,0.6363636363636364,0.5858392578352374
HMG-CoA_red,.,0.6356100187570636,0.7126275363980416,0.4787302248162503,0.51985559566787,0.5670731707317073,0.5853611692572601
RuBisCO_small,.,0.6803607036561482,0.2984924911154427,0.36882851744558737,0.7295081967213115,0.8314606741573034,0.582714930309914
voltage_CLC,.,0.4969970947261292,0.574658947609776,0.6989817633837131,0.5956678700361011,0.5412371134020618,0.5821561220776313
ku,.,0.5614693230297687,0.46257021666858295,0.7068515839787827,0.5884476534296029,0.5864978902953587,0.5812954973263671
DUF28,.,0.7994355129790596,0.5682677977760039,0.31782536217901813,0.5862068965517241,0.6301369863013698,0.5792958671351416
PTS_EIIA_2,.,0.7970036034863287,0.3718044250831137,0.4926210651976191,0.6013986013986014,0.6352941176470588,0.577403867206831
Topoisomerase_I,.,0.7180168399377527,0.438495930299211,0.3765719137029521,0.6697247706422018,0.6942675159235668,0.5768768138780709
lipocalin,.,0.7086856446335273,0.4813997477931933,0.4553108312041381,0.6527777777777778,0.59375,0.5742774842976105
transketolase_C,.,0.7889268237841933,0.32526080476900265,0.4327624057725903,0.6744186046511628,0.6666666666666666,0.5723158963778963
aldedh,.,0.6302077477914594,0.6831651954602884,0.5671775655992848,0.5415162454873647,0.46568627450980393,0.5721735065419823
SNAP-25,.,0.6778577895066952,0.06864037601742541,0.33219173721177087,0.8208955223880597,0.9848484848484849,0.5704992322134631
thymid_phosphorylase,.,0.7588149322793089,0.5508426000229351,0.6062277934544676,0.5476190476190477,0.4198895027624309,0.5699746044388497
CARD,.,0.7416258882978409,0.22305972715808925,0.23023044140493645,0.75,0.9375,0.5694813597630091
UreE,.,0.672976219357053,0.34449157399977165,0.4218793908580797,0.6567164179104478,0.7857142857142857,0.56915944601135
tRNA-synt_1_edit,.,0.8333757388922092,0.4577266995299811,0.4325243146969938,0.6287425149700598,0.5283018867924528,0.5686011729728226
SUI1,.,0.6928338550203252,0.23495357101914563,0.2482376404157294,0.7701149425287356,0.9333333333333333,0.5679969563412216
ATP-synt_g,.,0.6891830322538653,0.37776567694600655,0.6031688424818581,0.5375,0.6715328467153284,0.5678340526503931
dCMP_cyt_deam,.,0.7182002686342848,0.2935629943826663,0.2637607064093416,0.7099236641221374,0.8928571428571429,0.5674074926972944
GATase_2,.,0.6491896593551595,0.6076177920440322,0.5644589836929331,0.6133828996282528,0.44148936170212766,0.5663148496661423
Rhodanese,.,0.7726963426684735,0.3071764301272507,0.3483665522318671,0.7266187050359713,0.7204301075268817,0.5658857994059022
BChl_A,.,0.46801536067407096,0.5887022813252392,0.41767630772298925,0.652014652014652,0.7464114832535885,0.5646408313092104
GEL,.,0.7325432092921429,0.3412243494210721,0.4454021686063603,0.6048387096774194,0.7468354430379747,0.5636439675785488
Ribosomal_L1,.,0.7602172742495696,0.38134816003668526,0.4203494027677595,0.6666666666666666,0.6402877697841727,0.5626479101470303
Clp_N,.,0.748838778009858,0.2912988650693581,0.49078580792652,0.6158940397350994,0.71875,0.5609823807318273
fibrinogen_C,.,0.6601421276545387,0.5506133211051334,0.475561657521811,0.6118721461187214,0.5645161290322581,0.5595386372806921
Peptidase_S21,.,0.7063129056880648,0.49045626504643186,0.6401752911482891,0.5573770491803278,0.4672131147540984,0.558948069077216
RNA_pol_A_bac,.,0.6750057691283587,0.4786770606442763,0.39028590569899113,0.6323529411764706,0.6824324324324325,0.5575454836421966
UcrQ,.,0.6790707857256973,0.07915854637166134,0.28517889394514295,0.8148148148148148,1.0,0.5572775951072878
DHHA2,.,0.758075300438454,0.3308494783904623,0.4759378279316741,0.6120689655172413,0.6805555555555556,0.5569063760186965
Dwarfin,.,0.7632586403791649,0.4922618365241367,0.3397139853052077,0.6515151515151515,0.6097560975609756,0.5564113167590975
dhfr,.,0.7081649438175656,0.40539378654132885,0.45196350000410085,0.6114285714285714,0.6782608695652174,0.555758559834029
Frataxin_Cyay,.,0.7234072767939032,0.32142038289579344,0.416448998814212,0.6694915254237288,0.7228915662650602,0.5549757190072395
VAT-N,.,0.7095258664047385,0.41840536512667964,0.41813015113077207,0.6284153005464481,0.6779661016949152,0.5543618411021153
tetR,.,0.6558049265397656,0.1535308953341749,0.3307208064998621,0.7313432835820896,0.98,0.5538357811839468
STAS,.,0.7619154689561726,0.34002063510260266,0.38967701306611446,0.5803571428571429,0.7746478873239436,0.5514236995146725
UCR_14kD,.,0.6907214664828436,0.19803966525278122,0.3913765651689133,0.7352941176470589,0.8292682926829268,0.5504561760926727
PH,.,0.7540872055525643,0.2788031640490668,0.3316971552743392,0.8857142857142857,0.5942028985507246,0.5503576107733499
leukocidin,.,0.4873522955213813,0.7066376246704241,0.5158335826207598,0.5732217573221757,0.5534591194968553,0.546321977577124
Ribosomal_L5_NC,.,0.7444424063478163,0.3965092284764415,0.3840753843019283,0.5976331360946746,0.7130434782608696,0.5459180544961612
Trypan_glycop,.,0.7484245841789792,0.4276051817035448,0.5400141392374956,0.5695652173913044,0.5396825396825397,0.5406659087041438
L15,.,0.6952657645130561,0.23928121059268717,0.29479816459704145,0.7253521126760564,0.8672566371681416,0.5389822247909494
phoslip,.,0.6606864966894079,0.256362489969049,0.40509050320663487,0.7063492063492064,0.7901234567901234,0.537296541356488
PAP2,.,0.5072572676224684,0.5286025449959945,0.5575655388514994,0.6439393939393939,0.5797872340425532,0.5365599810868322
lacI,.,0.6711537665011864,0.13845580648859407,0.2082065312874066,0.8596491228070176,0.9361702127659575,0.5347861211556871
NiFeSe_Hases,.,0.5463157458743337,0.6447896365929247,0.6263964952130339,0.5333333333333333,0.45962732919254656,0.5331856046873894
B,.,0.6466512428773454,0.07864266880660342,0.24733923443075917,0.8823529411764706,0.9512195121951219,0.5310382617231616
Aldolase_II,.,0.800086388999012,0.4339676716725916,0.48638415818334,0.5786516853932584,0.504424778761062,0.5296808736493003
Flavin_Reduct,.,0.6781832275166714,0.44173449501318607,0.36211858484168413,0.5555555555555556,0.7653061224489796,0.529369790782325
HLH,.,0.6907806370301119,0.12773701708127982,0.21448749526785557,0.7846153846153846,0.9838709677419355,0.5286603134965591
PDZ,.,0.7048040567327208,0.24716267339218279,0.329716938983503,0.6979166666666666,0.8208955223880597,0.5281580776509169
ghf22,.,0.782571907007568,0.3540353089533436,0.26553834968702017,0.6466165413533834,0.75,0.5272835157051345
DUF101,.,0.6694614888493104,0.33348618594520385,0.34614614049105524,0.7938931297709924,0.6547619047619048,0.5267723949670925
HMG_box,.,0.6947687319160016,0.10830562879743236,0.2435556772135752,0.8169014084507042,0.9310344827586207,0.5251668235527276
MurB_C,.,0.7714360100116566,0.22475065917688986,0.44722342369409,0.6721311475409836,0.6774193548387096,0.5243570395725353
NO_synthase,.,0.514624000757383,0.5407256677748529,0.5304652976794039,0.6026200873362445,0.6045197740112994,0.5243541301505852
sh2,.,0.7177624065844985,0.26854293247736005,0.31789059778477363,0.7777777777777778,0.7108433734939759,0.5242846497799255
hexapep,.,0.6241960201889909,0.5416427834460681,0.2929837891947822,0.7471910112359551,0.5752212389380531,0.518442178814671
aakinase,.,0.8160269344331167,0.5933738392754904,0.27203157219860286,0.5076923076923077,0.5914634146341463,0.5181159240360421
parv,.,0.7652881901504709,0.21618135962398394,0.5352187556521337,0.6302521008403361,0.6329113924050633,0.5177445250979128
cytc,.,0.7051058265237896,0.24744927203943792,0.20778256729789266,0.7884615384615384,0.8260869565217391,0.5152396916614962
DNA_PPF,.,0.6657574125903092,0.22016508082081931,0.3270773250746891,0.7053571428571429,0.8552631578947368,0.5146010580239928
lyase_1,.,0.5510138873274439,0.48544078871948226,0.7306439105017131,0.5527426160337553,0.453551912568306,0.514486549586798
Arginosuc_synth,.,0.570623006692189,0.5069643471282856,0.5764819759794838,0.5956521739130435,0.5209580838323353,0.5131177557052168
ACPS,.,0.6757868203523015,0.1623008139401594,0.3382814459361401,0.6355140186915887,0.9534883720930233,0.5104401645808326
Levi_coat,.,0.6604912338834222,0.28892009629714666,0.3980246885202169,0.5307692307692308,0.8869565217391304,0.510334385001437
Bac_DNA_binding,.,0.6548759489476519,0.12799495586380866,0.2728193771224504,0.7746478873239436,0.9322033898305084,0.5090126625644565
ATP-synt,.,0.5064052117418034,0.5415568038518936,0.6629363123504545,0.597457627118644,0.453125,0.5084776584988603
NusB,.,0.7049874854292528,0.26028889143643347,0.4508983358391576,0.5491803278688525,0.7945205479452054,0.5076678580388856
