,benchmark,alignment,threading,modeller,secondary_structure,access_score,sum scores
Elicitin,.,0.8915232815327607,0.5927290008316497,0.6471650256943077,0.782608695652174,0.7910447761194029,0.7999631842993205
IF3,.,0.8003389538390832,0.7966021147677314,0.6508167526984909,0.8,0.6557377049180327,0.7993901808585868
SRF-TF,.,0.8619079079654152,0.5895212070809062,0.6086300464838461,0.7261904761904762,0.9154929577464789,0.7987525467974788
ATP-synt_g,.,0.7977881825754747,0.4780800760365914,1.0,0.7575757575757576,0.65625,0.7943698382910509
mdm2,.,0.8465400856002069,0.8110965902340495,0.7035530577835416,0.6627906976744186,0.6612903225806451,0.7927608627492413
RNA_pol_K,.,0.8198661419584639,0.621836758940239,0.5673897930595934,0.9,0.7666666666666667,0.7893010636202962
Egg_lysin,.,0.7977709476345044,0.7617916122133784,0.591707624559353,0.8431372549019608,0.6811594202898551,0.7892310407682901
RGS,.,0.9220291270502399,0.6153023642628005,0.6884038622377144,0.77,0.6619718309859155,0.7827345279427143
hormone_rec,.,0.7743314279148593,0.7007247237733147,0.8335405875790699,0.8282828282828283,0.4939759036144578,0.7729671329760366
Dehydratase_SU,.,0.8524057105104415,0.5873826779137452,0.657088056239968,0.7450980392156863,0.782051282051282,0.7704828062741925
Propep_M14,.,0.907603481458076,0.6457170013068775,0.7299101586554688,0.6987951807228916,0.6376811594202898,0.7689118349134882
RuBisCO_small,.,0.7703099416884498,0.9081620529880003,0.6789595012711664,0.6078431372549019,0.6533333333333333,0.7685120647497897
Heme_oxygenase,.,0.7891419871886939,0.6728050374242591,0.8355491578662426,0.7647058823529411,0.5529411764705883,0.767251760078205
ANATO,.,0.9432395944043892,0.5126529642390399,0.37184406026664896,0.8243243243243243,0.9615384615384616,0.7666901846978129
cytc,.,0.9154626145405452,0.8252346441725087,0.3405353977098341,0.74,0.7910447761194029,0.7662093131522233
capsid_n,.,0.7709648694453222,0.6416775573244626,0.6779772250100533,0.7446808510638298,0.7727272727272727,0.7646634870987121
MoCF_biosynth,.,0.8101111653692586,0.9122014969704145,0.4923824353154339,0.7450980392156863,0.6438356164383562,0.7630633289522788
STAS,.,0.8863987590842501,0.8266603302839491,0.6506561492546061,0.6451612903225806,0.59375,0.7626987666962158
parv,.,0.9588946657857697,0.5221575383153142,0.6930256330983744,0.6739130434782609,0.7540983606557377,0.7625033266420307
UCR_14kD,.,0.8694740470513889,0.4830699774266356,0.6786030140503336,0.7731958762886598,0.7974683544303798,0.762402213423793
gluts,.,0.823336110073823,0.7649994059641204,0.7404047589343724,0.7128712871287128,0.5569620253164557,0.7612244965023093
Bcl-2,.,0.9040703185591589,0.6643697279315661,0.7107795751619749,0.7722772277227723,0.5454545454545454,0.7606344188601787
annexin,.,0.7349208628960446,0.6799334679814661,0.7169020589852692,0.8958333333333334,0.5633802816901409,0.7584586695059098
Clp_N,.,0.8700830149656738,0.6429844362599493,0.6244201208509625,0.8148148148148148,0.6349206349206349,0.7570956926592506
Skp1,.,0.9060063769281591,0.6565284543186407,0.5871192448572952,0.7582417582417582,0.6623376623376623,0.7509156996015742
protg,.,0.7670812627466751,0.562670785315432,0.46444489831860875,0.7678571428571429,1.0,0.7479404144863233
S-AdoMet_syntD2,.,0.7602504811421021,0.7613163835095633,0.7016848531588379,0.6078431372549019,0.7285714285714285,0.7470718427089613
lh2,.,0.825726021888375,0.28775098015920064,0.637609156205186,0.8035714285714286,1.0,0.7452499135322485
UcrQ,.,0.8248010800563007,0.29416656766068594,0.6607506459973034,0.7530864197530864,1.0,0.7373008623013412
cytb,.,0.8660672737195876,0.7177141499346549,0.5678439742147522,0.6547619047619048,0.7166666666666667,0.7337539985237628
ptpase,.,0.6823772728578406,0.8329571106094816,0.7335023294347621,0.6470588235294118,0.6216216216216216,0.7317399660659092
MurB_C,.,0.821543676212909,0.7535939170725897,0.6650144182975615,0.6039603960396039,0.6714285714285714,0.7310211247551619
transcript_fac2,.,0.8872202912705024,0.6745871450635613,0.5448969277040563,0.8725490196078431,0.5256410256410257,0.7271484016076113
Bac_rhodopsin,.,0.7132335621750495,0.5827491980515611,0.8146609809127494,0.8571428571428571,0.5238095238095238,0.7223111079267149
HIT,.,0.7223393559877057,0.7825828680052267,0.5756619212729522,0.5196078431372549,0.8873239436619719,0.720826926005924
Endonuclease_3,.,0.7559934507224314,0.7375549483188784,0.5842341212347956,0.8279569892473119,0.5806451612903226,0.720415426177235
tryp_alpha_amyl,.,0.8650676471433085,0.7022692170607105,0.5712426935292162,0.7395833333333334,0.6065573770491803,0.7198099944749977
TyrKc,.,0.7005141757389481,0.7240109302601878,0.79330358025245,0.62,0.6438356164383562,0.7186983774655099
ricin,.,0.7758998075431591,0.9129143400261378,0.6341768095853123,0.6666666666666666,0.4868421052631579,0.7168197476164434
pilin,.,0.7427570160572201,0.6876559344184381,0.5008237863311569,0.7425742574257426,0.8024691358024691,0.7167398677733906
SUI1,.,0.7981730962571453,0.8061066888440043,0.5217767855833507,0.6046511627906976,0.7413793103448276,0.7152146195099504
Ribosomal_S15,.,0.9312728003906587,0.45241772603065056,0.6163959704003201,0.7252747252747253,0.7466666666666667,0.7151931016724097
Rop,.,0.8745066498147244,0.2237139123203034,0.4944512938826004,0.8983050847457628,0.9787234042553191,0.7143464503344547
MBD,.,0.7728262430701175,0.6116193418082446,0.4333723471474257,0.6666666666666666,0.9838709677419355,0.7138572829061514
SpoU_methylase_N,.,0.8332691810530549,0.7951764286562901,0.41990131708284356,0.7922077922077922,0.6226415094339622,0.7119805575248489
SCP2,.,0.8358774021198978,0.6723298087204476,0.5802133439996123,0.6568627450980392,0.7066666666666667,0.7078896945075485
HLH,.,0.9232125929968691,0.41796364500415717,0.4473901279157666,0.6615384615384615,1.0,0.7072185193541799
Arch_histone,.,0.9218797575618303,0.2341689438042053,0.575729246727814,0.8309859154929577,0.8833333333333333,0.7057607311760301
ACPS,.,0.7761123718151265,0.5088511346085292,0.6087999304972715,0.7450980392156863,0.8068181818181818,0.7056088500676633
MIP,.,0.7688507166862955,0.5947487228228574,0.6467861045267478,0.8118811881188119,0.6071428571428571,0.6996905615581873
GGL,.,0.8785453709821044,0.2486634192705233,0.5938072058261952,0.7014925373134329,1.0,0.6971802808256267
PX,.,0.8592250021543677,0.599501009860995,0.5678642592255296,0.7419354838709677,0.6527777777777778,0.696741958112994
Ald_Xan_dh_1,.,0.8333323758366128,0.6549839610312467,0.6655636485428006,0.6464646464646465,0.6197183098591549,0.6962906891888535
PH,.,0.8004366185045817,0.6567660686705477,0.6092119594472644,0.7625,0.5901639344262295,0.6959326249016698
IF4E,.,0.7668284836124437,0.9781394796245679,0.601800728035885,0.5148514851485149,0.5571428571428572,0.6958178435144371
Rhodanese,.,0.7374026943957717,0.9176666270642733,0.46800204852632704,0.6568627450980392,0.6376811594202898,0.6954003425562669
Pro_CA,.,0.7630080716973544,0.5452061304502791,0.6605086427488206,0.6568627450980392,0.7906976744186046,0.6949158197072414
Zn_dep_PLPC,.,0.7698216183609571,0.5231079957229403,0.7598964581261293,0.8024691358024691,0.5606060606060606,0.6947768675387451
DSBA,.,0.8771148708815673,0.6313413330165127,0.7061679113846825,0.6470588235294118,0.550561797752809,0.6934467925345699
Phage_integrase,.,0.9151294056817856,0.6328858263039078,0.6804469427832107,0.66,0.5217391304347826,0.6927034879671305
Trypan_glycop,.,0.7207365064774653,0.7461090649875254,0.6290964416241903,0.8137254901960784,0.5,0.6925093158448906
Ribosomal_L4,.,0.8072156952862437,0.5817987406439341,0.6309951800311236,0.7524752475247525,0.6363636363636364,0.6922114007761794
RRF,.,0.8617470485163589,0.3851728644410112,0.8104458076255063,0.6896551724137931,0.6578947368421053,0.6907808069732132
hip,.,0.8058081751070003,0.6221931804681,0.32729170617697945,0.6829268292682927,0.9591836734693877,0.6880482696389124
ghf22,.,0.8022405423261425,0.9006772009029342,0.5097721445429105,0.6078431372549019,0.5671641791044776,0.6845175506119584
myb_DNA-binding,.,0.8916898859621405,0.4161815373648556,0.48497342368404656,0.7090909090909091,0.8837209302325582,0.6837753058627234
RuvA,.,0.8700140752017924,0.616134014494476,0.6562596060093601,0.6138613861386139,0.6235294117647059,0.6816443698830162
aminotran_4,.,0.6231867405854135,0.8935487703457321,0.6438341749723632,0.6938775510204082,0.5223880597014925,0.6805664976853962
gag_p17,.,0.8388705368684113,0.633004633479862,0.6379130299172737,0.6777777777777778,0.5882352941176471,0.6801903680429637
ENTH,.,0.776273231264183,0.8634905548295096,0.47950282312327813,0.7272727272727273,0.524390243902439,0.6784182748806892
Amino_oxidase_D2,.,0.8025048114210208,0.7357728406795773,0.644838908794884,0.5980392156862745,0.5897435897435898,0.6784072844191196
PGM_PMM_III,.,0.8408640450406458,0.6233812522276335,0.5805790409459437,0.7052631578947368,0.6190476190476191,0.677765532522436
GroEL,.,0.7348231982305461,0.4423191160746094,0.801948159210839,0.7888888888888889,0.5975609756097561,0.6764579210610782
Nitroreductase,.,0.7899807543159165,0.6914577640489477,0.6031071394051826,0.6597938144329897,0.6206896551724138,0.6762719665875244
EF_TS,.,0.8662970729325252,0.5052869193299269,0.7151926394740311,0.6021505376344086,0.676056338028169,0.6762553721780136
Ribosomal_S7,.,0.8088645046390716,0.36853985980753007,0.6768864156761429,0.803921568627451,0.704225352112676,0.6753293270648736
Mur_ligase_C,.,0.8891678396001493,0.743495307116549,0.4663055226307869,0.6326530612244898,0.6153846153846154,0.6697161233131529
Hydrolase,.,0.7105564013443254,0.7766425092075556,0.569836746280493,0.7395833333333334,0.5466666666666666,0.6683627109732853
MIF,.,0.7357998448855313,0.862183675894024,0.5395859387705805,0.6,0.6029411764705882,0.6673532884484547
TIR,.,0.8195214431390573,0.5667102292978482,0.6510278443298518,0.7450980392156863,0.5487804878048781,0.6639439786239189
e3,.,0.8303679659897165,0.31697754544374374,0.4377008000582999,0.8648648648648649,0.8787878787878788,0.6630567888545554
PABP,.,0.9151006807801684,0.429963169775453,0.3695846076110258,0.7966101694915254,0.813953488372093,0.6617884038140367
VPR,.,0.8254732427541436,0.280860163953902,0.4562036108783294,0.7555555555555555,1.0,0.6591986477560594
Sm,.,0.6929135667710338,0.6597362480693828,0.46618697693334515,0.6125,0.8833333333333333,0.6579537215479667
Plectin,.,0.6851118834917991,0.9472496138766764,0.5571121408528805,0.5882352941176471,0.5365853658536586,0.6578170133289605
mofe,.,0.46635452273575967,0.9708922418914117,0.5784781372569786,0.7326732673267327,0.5641025641025641,0.6571645984781511
ghf15,.,0.4868755924510958,0.8031365094451713,0.824040590424639,0.7549019607843137,0.4430379746835443,0.6569797734997395
CH,.,0.9303650934995549,0.5877390994416055,0.5679272631938114,0.6224489795918368,0.6,0.6557022026202759
Isochorismatase,.,0.7185074541119696,0.7316145895212062,0.5179225390769243,0.7128712871287128,0.6266666666666667,0.6553755889620172
GAF,.,0.8193835636112947,0.7572769395271487,0.46841244806334703,0.6274509803921569,0.631578947368421,0.6541098526158361
L15,.,0.7482779421480481,0.7349411904479028,0.399761843583014,0.5555555555555556,0.864406779661017,0.6536880562761085
SIS,.,0.7391721483353919,0.6775573244623984,0.5222862487061811,0.7228915662650602,0.639344262295082,0.6530726727851426
Ribosomal_L30,.,0.7868612300002873,0.46132826422715684,0.5382747336210877,0.5833333333333334,0.9302325581395349,0.652628373521137
hormone,.,0.8462470916037113,0.6872995128905782,0.533437219036956,0.7058823529411765,0.527027027027027,0.6525785699614294
B,.,0.8585470944762015,0.1891410241178558,0.47455372917253047,0.803921568627451,0.9736842105263158,0.6525619913378206
Recep_L_domain,.,0.740757762904662,1.0,0.4882516608972459,0.5368421052631579,0.532258064516129,0.651929776258896
KAS,.,0.5876655272455692,0.6970417013187598,0.688191707945719,0.7857142857142857,0.5352112676056338,0.6503710563280163
eIF6,.,0.6893459339901761,0.8468575501960307,0.5069087700413958,0.6470588235294118,0.6027397260273972,0.6500387001629252
NTP_transf_2,.,0.5358572946887658,0.5340382559106556,0.818195862476506,0.797752808988764,0.6052631578947368,0.6493826990896676
Ribosomal_S30AE,.,0.8623732513716141,0.49376262326244347,0.46286651667093737,0.6868686868686869,0.7837837837837838,0.6488543411102435
galpha,.,0.6064343779622555,0.7417131994772476,0.6267549751822693,0.84,0.46987951807228917,0.6470818480033709
P53,.,0.7969723953695458,0.10740168706189825,0.4480963249440527,0.9310344827586207,1.0,0.6466172695684735
hpr,.,0.8511992646425185,0.779493881430438,0.34482449085154276,0.6867469879518072,0.6181818181818182,0.6455047498509461
DMRL_synthase,.,0.8213828167638525,0.6054413686586654,0.7016368208981613,0.6049382716049383,0.5384615384615384,0.6423817012182731
ung,.,0.6936776491540517,0.67589402399905,0.6294073052817847,0.7156862745098039,0.5568181818181818,0.6422444274686818
PARATHYROID,.,0.8078706230431162,0.17001306878935443,0.4058893691406516,0.8823529411764706,1.0,0.640295644550585
MutS_D2,.,0.8072444201878609,0.630866104312698,0.5848575724216801,0.6372549019607843,0.6,0.6381484085960261
Frataxin_Cyay,.,0.7915318990032458,0.4543186408459065,0.640601396019637,0.6818181818181818,0.676056338028169,0.6323659911549605
dNK,.,0.8014649699824778,0.6695972436735171,0.5093544480695341,0.77,0.49333333333333335,0.6321563017830168
blmb,.,0.7064717203343578,0.862658904597836,0.5837317425161948,0.6701030927835051,0.42028985507246375,0.6319763604706209
HMG-CoA_red,.,0.5826214345215868,0.6915765712249006,0.618930628545582,0.7352941176470589,0.6133333333333333,0.6314310108437837
fkbp,.,0.6792232786602705,0.8592134964951875,0.4653638636205901,0.5555555555555556,0.671875,0.6276025487499187
DNA_ligase_N,.,0.6080831873150835,0.7183081858144209,0.47860208835484763,0.7549019607843137,0.6705882352941176,0.6273306299054118
phoslip,.,0.8103467095625198,0.5463942022098124,0.5572649514521127,0.7096774193548387,0.6027397260273972,0.6258535561103209
Fz,.,0.8038146669347658,0.659023405013663,0.5960089205873472,0.6421052631578947,0.5230769230769231,0.6249827929985585
DAP_epimerase,.,0.7480309079941401,0.8890340976594981,0.47708130291356277,0.62,0.48484848484848486,0.6231515195340183
lacI,.,0.9060293568494527,0.4271117975525711,0.2808059724196114,0.8,0.8043478260869565,0.6228969503543264
MMOB,.,0.8514405538161032,0.7070215040988478,0.35686744080785443,0.6236559139784946,0.676923076923077,0.6220288668489147
DUF101,.,0.6779536380087898,0.7436141142925031,0.5771851390263558,0.6105263157894737,0.6065573770491803,0.6220027110129894
Ribosomal_L12,.,0.8807112285640422,0.46643697279315627,0.35406351036149614,0.5352112676056338,0.9791666666666666,0.6219128864771337
neur_chan_memb,.,0.7785712233935599,0.08067007247237716,0.39591168241635993,0.9565217391304348,1.0,0.6204888189265727
SRP19,.,0.8618332232212104,0.5645717001306875,0.49732952201831654,0.5760869565217391,0.7066666666666667,0.6186021591365819
glnasn,.,0.6152299428374458,0.8579066175597003,0.6326574410248733,0.5913978494623656,0.5087719298245614,0.6184114477866943
lipocalin,.,0.7282681756814984,0.8187002494950691,0.5955486468445509,0.5257731958762887,0.5375,0.6183483319572278
KH,.,0.8558584436848303,0.5610074848520836,0.3922226560239079,0.6216216216216216,0.7735849056603774,0.6178044642524163
NHase_alpha,.,0.6592881969379255,0.49994059641202193,0.41588487314158074,0.8433734939759037,0.78125,0.6161464951423884
LMWPc,.,0.8348088357797375,0.6845669478436497,0.6220070783116419,0.5955056179775281,0.4594594594594595,0.6149136553377351
Glyco_transf_28,.,0.6345905265274467,0.6494000237614335,0.7129744180510242,0.67,0.5263157894736842,0.6137979584248237
PTS_EIIA_2,.,0.787688507166863,0.6473803017702255,0.6649020596464802,0.6274509803921569,0.4634146341463415,0.6129088458386632
ribonuclease_T2,.,0.7424410421394307,0.6477367232980864,0.6753895755211542,0.59,0.5301204819277109,0.6110360045277865
SRP54,.,0.6222503087926924,0.687061898538672,0.48780104555888265,0.7789473684210526,0.6081081081081081,0.6104834295141326
dsrm,.,0.8133628242323271,0.4647736723298085,0.2636211371518461,0.7205882352941176,0.9166666666666666,0.6086078478657423
zf-CCHH,.,0.7927843047137564,0.18118094332897655,0.3801276652148597,0.8214285714285714,1.0,0.6073379671180257
PAN,.,0.750535719415161,0.8057502673161461,0.5849650664485236,0.5287356321839081,0.5,0.6053246665031191
sh2,.,0.7868210151380232,0.5608886776761316,0.4754319591501917,0.5595238095238095,0.7868852459016393,0.6051660781475359
FYVE,.,0.7401373050297303,0.44350718783414433,0.4011399609304553,0.625,0.9591836734693877,0.6049541627992573
Fapy_DNA_glyco,.,0.6344354120587137,0.8000475228703802,0.5947810044169135,0.5957446808510638,0.5396825396825397,0.6033984024974393
Ribosomal_L22,.,0.7238215609111539,0.4309136271830808,0.46611894303806034,0.8428571428571429,0.6981132075471698,0.6023556392580707
aakinase,.,0.6606727371958752,0.6480931448259472,0.5455741259043626,0.7745098039215687,0.527027027027027,0.6001921655834633
thionin,.,0.7740211989773934,0.2782464060829265,0.38092110668123313,0.8,0.9117647058823529,0.5962187368392331
Histidine_kinase,.,0.6557033292160974,0.5543542829986924,0.482213859319176,0.7745098039215687,0.6777777777777778,0.5960752855551256
NO_synthase,.,0.48049866429207483,0.6170844719021021,0.6730817127699621,0.6333333333333333,0.7397260273972602,0.5957716085992578
PGAM,.,0.7528911613477723,0.596293216110253,0.5033346881075689,0.7040816326530612,0.5866666666666667,0.5956054298668194
Bac_DNA_binding,.,0.8452129951454918,0.19199239634073859,0.4899112770467499,0.74,0.8723404255319149,0.5942194319039581
int,.,0.8098986010972912,0.6878935487703453,0.44496806456839366,0.7070707070707071,0.48,0.5907178814408702
transketolase_C,.,0.8400999626576279,0.5771652607817507,0.5321681424779484,0.6354166666666666,0.5384615384615384,0.5883464472609251
rasgap,.,0.7179961508631832,0.4178448378282031,0.7420688854879026,0.7821782178217822,0.4631578947368421,0.588322590763306
OMPdecase,.,0.7535001292620572,0.6162528216704276,0.5714213858185672,0.6868686868686869,0.4868421052631579,0.585281302492483
Cytidylyl_trans,.,0.6894780685376153,0.7190210288701423,0.6163680342329747,0.6435643564356436,0.4431818181818182,0.5840911667498032
msb,.,0.6929537816332979,0.6861114411310448,0.42776033007089437,0.7011494252873564,0.6,0.5827677134778916
il8,.,0.7874242380719846,0.48829749316858656,0.3934161065677646,0.5,0.9375,0.582281324494283
tRNA-synt_2b,.,0.6187573607560395,0.5460377806819531,0.5423762730644882,0.7647058823529411,0.6292134831460674,0.5802635648172162
Mur_ligase,.,0.6894895584982622,0.5856005702744436,0.5222181203521733,0.7422680412371134,0.5584415584415584,0.5791457764548978
BRCT,.,0.796168098124264,0.5042176547463468,0.1713817981677322,0.75,0.875,0.5786909767209109
DNA_polymeraseX,.,0.727745382472065,0.5316621123915872,0.4775064616260611,0.6707317073170732,0.6875,0.5781010101529503
lyase_1,.,0.5743716427771235,0.5558987762860874,0.7779961663454952,0.7029702970297029,0.4835164835164835,0.5779583105787772
Ribosomal_L1,.,0.6784994111395168,0.5484139242010213,0.5939769245368554,0.66,0.6086956521739131,0.57607863301225
cks,.,0.6993881595955534,0.40204348342639734,0.4662813411976832,0.6721311475409836,0.8421052631578947,0.5733008259512232
DUF28,.,0.7174618676931032,0.7506237376737555,0.3207375164709447,0.7474747474747475,0.5416666666666666,0.5718513210124818
RING,.,0.8031195243156292,0.37400498990138886,0.34655685792881447,0.6440677966101694,0.9090909090909091,0.5714422958396924
GTP_cyclohydroI,.,0.6366874443455032,0.5138410359985732,0.5474774455593644,0.6428571428571429,0.7352941176470589,0.5711938919365873
citrate_synt,.,0.5435728032631488,0.5290483545206122,0.7469361545697984,0.6590909090909091,0.5972222222222222,0.5710895883651211
cat3,.,0.5942377847355873,0.4192705239396447,0.4982774389189161,0.7045454545454546,0.8554216867469879,0.5695918148980507
GLUCAGON,.,0.7993565622037744,0.11084709516454765,0.3958277204188989,0.7586206896551724,1.0,0.5670088688241035
YgbB,.,0.727446643495246,0.508257098728762,0.6132229129752493,0.6292134831460674,0.5774647887323944,0.5637179431376842
mutT,.,0.7870967741935484,0.7623856480931434,0.3078301629325598,0.6421052631578947,0.5507246376811594,0.5617309630824692
Amidase,.,0.5293367420216586,0.6138766781513595,0.7196693217360691,0.6862745098039216,0.5,0.5613725809989171
SAP,.,0.8468273346163789,0.18664607342283404,0.31583294800077993,0.7272727272727273,0.9722222222222222,0.5612431044601253
cytochrome_b,.,0.4557607790193318,0.6337174765355806,0.6445129789709615,0.6578947368421053,0.6557377049180327,0.5608147381268785
aconitase,.,0.3937839312900353,0.7749792087442089,0.6834538945437785,0.6530612244897959,0.5394736842105263,0.5597701362373831
fbpase,.,0.5591646798609715,0.6210051087085652,0.46886041855746463,0.7792207792207793,0.6111111111111112,0.557809562913868
kazal,.,0.7851607158245484,0.2813353926577153,0.35932825584636324,0.6607142857142857,0.9523809523809523,0.5576486039568734
Flavoprotein,.,0.7207365064774653,0.5750267316145876,0.6086625166698983,0.6274509803921569,0.5064935064935064,0.5574487722512956
Astacin,.,0.6908281389136242,0.6457170013068793,0.5194844140627407,0.6363636363636364,0.5405405405405406,0.5554712245183349
CODH,.,0.35283371154453796,0.6686467862658899,0.5844894431632299,0.7821782178217822,0.6447368421052632,0.5554534987236859
Peptidase_S21,.,0.7958463792261511,0.5239396459546144,0.6214804473158951,0.6172839506172839,0.4666666666666667,0.5526642720013039
Binary_toxA,.,0.6749490132996294,0.40097421884281687,0.5046913279028541,0.7419354838709677,0.6962025316455697,0.5503127846765519
GAL4,.,0.7648234854795621,0.2335749079244379,0.19966096284751866,0.8181818181818182,1.0,0.54939925463838
RNA_pol_H,.,0.7704765461178296,0.4393489366757736,0.4365384382416707,0.5573770491803278,0.8085106382978723,0.5479480375206922
voltage_CLC,.,0.5468876569097751,0.5168112153974092,0.5023140143755314,0.74,0.7051282051282052,0.5475440835867066
kunitz,.,0.7633872403987015,0.3510752049423775,0.30891574751835094,0.631578947368421,0.9534883720930233,0.5465635580917979
phero,.,0.807531669204033,0.04871094214090519,0.32407248205101247,0.8947368421052632,0.9310344827586207,0.5457054302271671
Ribosomal_L5_NC,.,0.7006003504437998,0.5275038612332172,0.2685658258576929,0.8170731707317073,0.6923076923076923,0.545692510557574
Amidase_2,.,0.7620027001407521,0.5466318165617201,0.49688773857055946,0.6428571428571429,0.5542168674698795,0.5444358762493773
planttoxin,.,0.7350472524631603,0.28204823571343596,0.324641471880382,0.6808510638297872,0.9722222222222222,0.5416036872365748
ldh,.,0.6485393387527648,0.5244148746584282,0.554093901274907,0.6372549019607843,0.6304347826086957,0.5415773344663989
Peptidase_C15,.,0.732588400884727,0.5203754306760118,0.5075676196347475,0.6976744186046512,0.53125,0.5396560160588009
ATP-synt,.,0.5860167178927412,0.6666270642746827,0.6341884752376103,0.5490196078431373,0.5526315789473685,0.5393022931948562
DUF50,.,0.7429810702898343,0.5974812878697864,0.3807996091486957,0.5813953488372093,0.6857142857142857,0.5392616101944118
aspg,.,0.7089937666963491,0.7076155399786149,0.2978576891490471,0.6060606060606061,0.6666666666666666,0.5388333515104148
Dala_Dala_ligas_C,.,0.7022491597966277,0.5791849827729589,0.5310650771247208,0.5773195876288659,0.5949367088607594,0.5379462476869937
Spermine_synth,.,0.6049406830781605,0.5171676369252687,0.6614020805808947,0.575,0.6212121212121212,0.5361154801912155
uce,.,0.8138511475598197,0.40430081976951254,0.5637029982544737,0.5147058823529411,0.6774193548387096,0.5340266936350156
OTCace,.,0.654307298997501,0.5132470001188063,0.4688268384814164,0.7425742574257426,0.5903614457831325,0.5323303810909649
UPP_synthetase,.,0.7276132479246259,0.49067363668765523,0.5034051779296532,0.6597938144329897,0.5833333333333334,0.5306943538891754
SCP,.,0.7534254445178526,0.5019603184032322,0.29986011076371555,0.75,0.6533333333333333,0.5284245331189581
WD40,.,0.4238474133226094,0.7547819888321237,0.40341775038569266,0.6888888888888889,0.6875,0.5283724561869481
biopterin_H,.,0.5813977537126935,0.6125697992158716,0.4706473414509743,0.62,0.6705882352941176,0.5271964743949377
RNA_dep_RNA_pol,.,0.4192227041622383,0.7568017108233331,0.5988337795445338,0.6020408163265306,0.5753424657534246,0.5261191638030396
actin,.,0.5838680952517737,0.5861946061542106,0.7459968097983167,0.57,0.46511627906976744,0.525731517055513
S4,.,0.7996840260822107,0.28680052275157314,0.3305222004093416,0.5833333333333334,0.9487179487179487,0.5249611755837452
Fe-ADH,.,0.6527331743888777,0.6074610906498756,0.4444248206447285,0.6666666666666666,0.5774647887323944,0.5248493250546546
DNA_topoisoIV,.,0.5151926004653433,0.4509920399192096,0.783558179335506,0.7647058823529411,0.4329896907216495,0.5243720269990302
peroxidase,.,0.6366759543848562,0.4676250445526895,0.6509452401765349,0.7282608695652174,0.46153846153846156,0.5235016302809603
PEPCK_ATP,.,0.36855772268979975,0.621242723060472,0.7379625758789874,0.5858585858585859,0.6309523809523809,0.5233300909301405
Peptidase_M16,.,0.5488466952000689,0.6712605441368651,0.6663646112849978,0.5980392156862745,0.4588235294117647,0.5228792579404619
mthina,.,0.7303995633814955,0.1409053106807648,0.30614520232692455,0.8064516129032258,0.9583333333333334,0.5224792847783324
